object_id,color_1,closest_1,color_2,closest_2,color_3,closest_3,color_4,closest_4,color_5,closest_5,palette,url
18804191,#594b36,#556b2f,#3f2b18,#2f4f4f,#989183,#808080,,,,,css3,http://images.collection.cooperhewitt.org/18955_1bf3a2a6490f60f8_z.jpg
18804249,#e7e9d5,#dcdcdc,#bebb88,#d2b48c,#464138,#2f4f4f,#624a17,#8b4513,#72653e,#556b2f,css3,http://images.collection.cooperhewitt.org/18956_666d1d53a7906d03_z.jpg
18804253,#3a3731,#2f4f4f,#746d62,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/18957_27bd679a6ea637f9_z.jpg
18804255,#332b20,#2f4f4f,#585445,#556b2f,#a19e94,#a9a9a9,,,,,css3,http://images.collection.cooperhewitt.org/18958_278843146231544f_z.jpg
18804257,#433833,#2f4f4f,#645e5b,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/18959_3d4def4d437276f0_z.jpg
18804259,#d0caaa,#c0c0c0,#3e3a2a,#2f4f4f,#635f4c,#696969,#969482,#808080,,,css3,http://images.collection.cooperhewitt.org/18960_a729555051575efc_z.jpg
18804263,#b4b295,#a9a9a9,#2d2a1d,#2f4f4f,#948e71,#808080,#575340,#556b2f,,,css3,http://images.collection.cooperhewitt.org/18961_90c90af7bf885a9e_z.jpg
18804275,#b5b3a2,#a9a9a9,#756c50,#696969,#928463,#808080,#3a3119,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/18963_a42613a6da69fb40_z.jpg
18804281,#4a3125,#2f4f4f,#6f584a,#696969,#321108,#000000,#968b7f,#808080,,,css3,http://images.collection.cooperhewitt.org/18964_11c8a70d79c0710b_z.jpg
18705617,#ded7be,#d3d3d3,#aa9e72,#bdb76b,#4b3e2b,#556b2f,#696757,#696969,#23160d,#000000,css3,http://images.collection.cooperhewitt.org/18965_11aef9a6a76e02b9_z.jpg
18804283,#33291d,#2f4f4f,#9f9172,#808080,#58523e,#556b2f,,,,,css3,http://images.collection.cooperhewitt.org/18966_639c3a749ef2eb21_z.jpg
18804285,#514433,#556b2f,#c0b69c,#d2b48c,#dbd8cc,#d3d3d3,,,,,css3,http://images.collection.cooperhewitt.org/18967_d7dd16a10bb905e2_z.jpg
18804287,#d1d6e5,#dcdcdc,#413b38,#2f4f4f,#c3b9a8,#c0c0c0,#847a6f,#808080,#675b54,#696969,css3,http://images.collection.cooperhewitt.org/18968_7919522bb032ca70_z.jpg
18804315,#c6cbd5,#d3d3d3,#cac19f,#d2b48c,#2e2b24,#2f4f4f,#a09f91,#a9a9a9,#5a5544,#556b2f,css3,http://images.collection.cooperhewitt.org/18974_5892816748fc21df_z.jpg
18804355,#a59e7d,#bc8f8f,#77725a,#696969,#5a553f,#556b2f,#372d1d,#2f4f4f,#dcdac6,#d3d3d3,css3,http://images.collection.cooperhewitt.org/18979_24c2703ff105ff17_z.jpg
18804361,#c7c0a4,#c0c0c0,#322f1d,#2f4f4f,#99906f,#808080,#766e51,#696969,,,css3,http://images.collection.cooperhewitt.org/18982_b50d6cf84005c719_z.jpg
18172095,#b6a194,#bc8f8f,#4f4a4b,#2f4f4f,#503c2f,#556b2f,#918895,#778899,#322e28,#2f4f4f,css3,http://images.collection.cooperhewitt.org/18990_ff120e1c21d8e92e_z.jpg
18169753,#364b4c,#2f4f4f,#c2bfb6,#c0c0c0,#8e98a2,#778899,#637982,#708090,#5f6c64,#696969,css3,http://images.collection.cooperhewitt.org/18991_ad0e992cf731af38_z.jpg
18541101,#cab7a6,#d2b48c,#b59188,#bc8f8f,#584148,#2f4f4f,#e5f2e3,#f5f5dc,#672627,#8b4513,css3,http://images.collection.cooperhewitt.org/18993_a462387795194b45_z.jpg
18357389,#8d706b,#808080,#644742,#556b2f,#ad978f,#bc8f8f,#c8b9b8,#c0c0c0,#7f644c,#696969,css3,http://images.collection.cooperhewitt.org/18994_9948c8c9b158c1de_z.jpg
18357069,#4a4b56,#2f4f4f,#868c9c,#778899,#17212b,#000000,#b5a7b3,#a9a9a9,#4e3632,#2f4f4f,css3,http://images.collection.cooperhewitt.org/18995_bdbb74b689ebebf7_z.jpg
18541459,#bbc3cf,#c0c0c0,#b9b2ac,#a9a9a9,#8b91a3,#778899,#69677d,#696969,#4b3f56,#2f4f4f,css3,http://images.collection.cooperhewitt.org/18996_a0e99e77c1909657_z.jpg
18541093,#3a4a4b,#2f4f4f,#727980,#808080,#928871,#808080,#5d4d41,#556b2f,#896f5a,#696969,css3,http://images.collection.cooperhewitt.org/19002_c6580020fee18fc1_z.jpg
18544567,#d0c6d1,#d8bfd8,#b39ca2,#a9a9a9,#9295a3,#a9a9a9,#434b68,#2f4f4f,#110d30,#000000,css3,http://images.collection.cooperhewitt.org/19003_1300e6ab35f0ade3_z.jpg
18550399,#2c4b57,#2f4f4f,#b2b3a9,#a9a9a9,#342b1f,#2f4f4f,#876254,#696969,#31181c,#000000,css3,http://images.collection.cooperhewitt.org/19004_18b03d386736b6a6_z.jpg
18546565,#c6bebc,#c0c0c0,#e8d9e5,#dcdcdc,#a4a093,#a9a9a9,#5d3719,#8b4513,#a39ea9,#a9a9a9,css3,http://images.collection.cooperhewitt.org/19005_c2dff3fa2ca6ad77_z.jpg
18544457,#cfc1b9,#c0c0c0,#dfd0b0,#f5deb3,#b69e7f,#bc8f8f,#d4e3dc,#dcdcdc,#1f4f80,#483d8b,css3,http://images.collection.cooperhewitt.org/19006_51719b59dfd54204_z.jpg
18550427,#b2b6bc,#c0c0c0,#d7cfc7,#d3d3d3,#aca398,#a9a9a9,#435149,#2f4f4f,#838b88,#808080,css3,http://images.collection.cooperhewitt.org/19007_5c66623a3c7a18bd_z.jpg
18550431,#949fab,#a9a9a9,#bbb1b0,#a9a9a9,#2a3535,#2f4f4f,#6e7c8b,#708090,#2f2827,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19008_04ffe7d869d7c0bd_z.jpg
18543745,#b9ada6,#a9a9a9,#645b53,#696969,#413a32,#2f4f4f,#5d3a2e,#556b2f,#2d1e18,#000000,css3,http://images.collection.cooperhewitt.org/19013_4dc854691b10a322_z.jpg
18542909,#868792,#778899,#afb0ba,#a9a9a9,#576174,#696969,#3e424f,#2f4f4f,#ced8e2,#dcdcdc,css3,http://images.collection.cooperhewitt.org/19014_b7c4fc8b0f4fca69_z.jpg
18542181,#d5cbca,#d3d3d3,#bda7a8,#a9a9a9,#848493,#778899,#b0b4c0,#c0c0c0,#312a36,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19015_5bc8791991725389_z.jpg
18333709,#e3cca9,#f5deb3,#39423b,#2f4f4f,#c0a081,#bc8f8f,#70676c,#696969,#9e6c55,#a0522d,css3,http://images.collection.cooperhewitt.org/19023_5ba4a52b167a4ccc_z.jpg
18564187,#dac6c2,#d3d3d3,#fef1d9,#ffefd5,#c295a1,#bc8f8f,#3a403d,#2f4f4f,#883c2e,#8b4513,css3,http://images.collection.cooperhewitt.org/19024_927a708993586eea_z.jpg
18564309,#866143,#a0522d,#b59b83,#bc8f8f,#31302d,#2f4f4f,#534939,#556b2f,#efe1c9,#ffe4c4,css3,http://images.collection.cooperhewitt.org/19025_6696ae2c3def1b15_z.jpg
18803651,#d1c9ba,#c0c0c0,#c5bc8e,#d2b48c,#464743,#2f4f4f,#8c6e28,#a0522d,#66532b,#556b2f,css3,http://images.collection.cooperhewitt.org/19027_a6083bb22fdd0e9f_z.jpg
18803659,#d7d6cc,#d3d3d3,#b8b09b,#a9a9a9,#b9c6d0,#b0c4de,#92927f,#808080,#3b3629,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19029_3792996e6ffc1e1d_z.jpg
18605277,#9cc961,#bdb76b,#b8a7a1,#a9a9a9,#74a149,#6b8e23,#983028,#a52a2a,#588241,#556b2f,css3,http://images.collection.cooperhewitt.org/19031_c6cb36d4f7603b79_z.jpg
18424895,#5895be,#4682b4,#de9eb0,#d2b48c,#ae3821,#a52a2a,#dcc152,#f4a460,#4a5557,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19032_735e83a5a1c9649b_z.jpg
18474099,#d8cac4,#d3d3d3,#a77446,#cd853f,#7b4829,#8b4513,#423425,#2f4f4f,#2f1a12,#000000,css3,http://images.collection.cooperhewitt.org/19033_809a4559ac42b7d7_z.jpg
18616833,#d39735,#cd853f,#e0b843,#daa520,#36231b,#2f4f4f,#c1b5b2,#c0c0c0,#ad836a,#bc8f8f,css3,http://images.collection.cooperhewitt.org/19035_014f19b342d82743_z.jpg
18634667,#9f1822,#a52a2a,#5f93cc,#6495ed,#2765a7,#4682b4,#d4c8b9,#c0c0c0,#d39992,#bc8f8f,css3,http://images.collection.cooperhewitt.org/19036_20c8dd7594204270_z.jpg
18655141,#bf9b81,#bc8f8f,,,,,,,,,css3,http://images.collection.cooperhewitt.org/19037_ed82fcf4d324564d_z.jpg
18676497,#cabdcb,#c0c0c0,#951416,#8b0000,#9f8683,#808080,#202675,#191970,#e3c6a4,#deb887,css3,http://images.collection.cooperhewitt.org/19038_b16f5c53cfdf7063_z.jpg
18316635,#d4cdc3,#d3d3d3,#131524,#000000,#35363e,#2f4f4f,#776e5f,#696969,#34362b,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19044_61ce54f9bad901cc_z.jpg
18307687,#a69f9b,#a9a9a9,#656051,#696969,#322e2d,#2f4f4f,#8a8476,#808080,#686068,#696969,css3,http://images.collection.cooperhewitt.org/19046_70d7da5e18b4a4dd_z.jpg
18550413,#9c9f93,#a9a9a9,#837d67,#808080,#675f4c,#696969,#444232,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/19047_e99014f644c7dd04_z.jpg
18547153,#b2aa98,#a9a9a9,#908672,#808080,#6d6c57,#696969,#4c4d37,#556b2f,#353025,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19048_950fc49ea92d0ec2_z.jpg
18129835,#cbc9d8,#d3d3d3,#b0aa82,#bdb76b,#483021,#2f4f4f,#4e4736,#556b2f,#826245,#a0522d,css3,http://images.collection.cooperhewitt.org/19049_e02edc2f53b1a8ab_z.jpg
18121689,#d4d5c4,#d3d3d3,#ae9c7e,#bc8f8f,#433128,#2f4f4f,#86705c,#696969,#68573a,#556b2f,css3,http://images.collection.cooperhewitt.org/19050_2461736444a57f75_z.jpg
18114507,#e1d1b8,#f5deb3,#a7987f,#bc8f8f,#54423b,#556b2f,#36201b,#000000,#826456,#696969,css3,http://images.collection.cooperhewitt.org/19051_4bca99ddbe944304_z.jpg
18550409,#cfcdbd,#c0c0c0,#b4ac8a,#bc8f8f,#5e6657,#696969,#7b827d,#808080,#8a835d,#808080,css3,http://images.collection.cooperhewitt.org/19052_a67eac5dcf776c10_z.jpg
18328833,#dbd6be,#d3d3d3,#b1b793,#a9a9a9,#c1bb61,#bdb76b,#898e64,#808080,#233e1d,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19053_396fc3d7fb919ad6_z.jpg
18109781,#b9b7af,#c0c0c0,#7e818b,#808080,#a09fa9,#a9a9a9,#8a8f86,#808080,#717164,#696969,css3,http://images.collection.cooperhewitt.org/19054_89dfcda97f9d5554_z.jpg
18542103,#788dac,#778899,#5d606e,#696969,#a1afcc,#b0c4de,#70787b,#808080,#405c80,#483d8b,css3,http://images.collection.cooperhewitt.org/19055_c1294a38acd4d9e8_z.jpg
18542105,#94aec5,#a9a9a9,#688bad,#5f9ea0,#7e7271,#808080,#695258,#696969,#8f8898,#778899,css3,http://images.collection.cooperhewitt.org/19056_a92dd94e8db69789_z.jpg
18369631,#b9b8ac,#a9a9a9,#605a60,#696969,#4a4c3e,#2f4f4f,#473c3f,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/19057_96eb620603af62ec_z.jpg
18336955,#c5c3b7,#c0c0c0,#9fa08c,#a9a9a9,#71715a,#696969,#3e382c,#2f4f4f,#3f3940,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19058_681aebf0e53f4d4f_z.jpg
18421313,#cfcabe,#c0c0c0,#352d31,#2f4f4f,#6e6a68,#696969,#ada49f,#a9a9a9,#555546,#556b2f,css3,http://images.collection.cooperhewitt.org/19060_137cfbfd8174dd5b_z.jpg
18803681,#b7b199,#a9a9a9,#dddbc7,#d3d3d3,#858270,#808080,#705b3c,#556b2f,#413320,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19067_a622dd6ad2140871_z.jpg
18803703,#bec8d0,#c0c0c0,#cfc4aa,#c0c0c0,#383733,#2f4f4f,#4f312e,#2f4f4f,#705950,#696969,css3,http://images.collection.cooperhewitt.org/19068_2486a4f7e7701074_z.jpg
18121675,#e3e6d3,#dcdcdc,#847868,#808080,#625649,#556b2f,#bcb09a,#a9a9a9,#312b23,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19069_7c3e5239f687207c_z.jpg
18803713,#d4d4c9,#d3d3d3,#86857a,#808080,#c3b994,#d2b48c,#362e34,#2f4f4f,#534e4c,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19070_a9c3a01e17171c49_z.jpg
18550443,#dfd0b6,#f5deb3,#d0d6e3,#dcdcdc,#dce5d7,#dcdcdc,#9e7f6e,#808080,#cfbabe,#c0c0c0,css3,http://images.collection.cooperhewitt.org/19071_405763fb20cf14cc_z.jpg
18803719,#ceccc2,#c0c0c0,#bcb091,#d2b48c,#475339,#556b2f,#313427,#2f4f4f,#899c81,#808080,css3,http://images.collection.cooperhewitt.org/19072_75f960abac34878b_z.jpg
18803763,#ebead3,#faebd7,#a5a496,#a9a9a9,#393935,#2f4f4f,#858372,#808080,,,css3,http://images.collection.cooperhewitt.org/19074_93e61660ea8e71cc_z.jpg
18803721,#dad5c6,#d3d3d3,#b1a892,#a9a9a9,#28382d,#2f4f4f,#6b5e4c,#696969,#7f8373,#808080,css3,http://images.collection.cooperhewitt.org/19076_6273d1f8ef79d518_z.jpg
18803811,#beb08e,#d2b48c,#dad2c3,#d3d3d3,#52422f,#556b2f,#8b764a,#696969,#e1d195,#f0e68c,css3,http://images.collection.cooperhewitt.org/19086_b81feda89350fad2_z.jpg
18803851,#d7d6bc,#d3d3d3,#aead8d,#a9a9a9,#bfc7d6,#b0c4de,#c1ae65,#bdb76b,#827d5f,#808080,css3,http://images.collection.cooperhewitt.org/19091_c09edd9550529be0_z.jpg
18803829,#eee7cb,#faebd7,#a8a073,#bdb76b,#524830,#556b2f,#b5b6a2,#a9a9a9,#806f49,#696969,css3,http://images.collection.cooperhewitt.org/19092_25247d31074a140b_z.jpg
18803861,#c8c0a2,#d2b48c,#a8b0b6,#a9a9a9,#c2d4e4,#add8e6,#7e7461,#696969,#ad976d,#bdb76b,css3,http://images.collection.cooperhewitt.org/19095_17159c0e37814ed4_z.jpg
18803863,#d8d7ca,#d3d3d3,#c9bf9a,#d2b48c,#2e302d,#2f4f4f,#7b7663,#696969,#b1bdcb,#c0c0c0,css3,http://images.collection.cooperhewitt.org/19096_83ef16ff644bae4e_z.jpg
18803849,#bfba99,#d2b48c,#d2b968,#bdb76b,#928a63,#808080,#7f6e4d,#696969,#ede0a6,#eee8aa,css3,http://images.collection.cooperhewitt.org/19108_f2e918119c44c193_z.jpg
18803927,#d4cdb4,#c0c0c0,#99947a,#808080,#544837,#556b2f,#6d7068,#696969,,,css3,http://images.collection.cooperhewitt.org/19109_f276d9a0e0d096de_z.jpg
18803853,#c1bfb5,#c0c0c0,#c8d3d9,#d3d3d3,#ccb988,#d2b48c,#9ba9c0,#a9a9a9,#e5debb,#f5deb3,css3,http://images.collection.cooperhewitt.org/19111_a4b36059f3be6b60_z.jpg
18803939,#cdc39f,#d2b48c,#9ba9ab,#a9a9a9,#2f3633,#2f4f4f,#b4cad7,#b0c4de,#57574d,#556b2f,css3,http://images.collection.cooperhewitt.org/19114_bd4d839184ac1946_z.jpg
18803957,#aea094,#bc8f8f,#a1833e,#cd853f,#6f532e,#556b2f,#52341d,#556b2f,,,css3,http://images.collection.cooperhewitt.org/19115_a17e89cf73633f07_z.jpg
18803973,#a49377,#bc8f8f,#6d6950,#696969,#3b2f26,#2f4f4f,#a6aea0,#a9a9a9,,,css3,http://images.collection.cooperhewitt.org/19117_29076786db61bd6c_z.jpg
18803985,#bdb9aa,#c0c0c0,#5d5c51,#696969,#a18a7c,#bc8f8f,#443e3a,#2f4f4f,#693c31,#8b4513,css3,http://images.collection.cooperhewitt.org/19118_d76e3b46bf362044_z.jpg
18316521,#1b1927,#000000,#473f57,#2f4f4f,#a299ba,#a9a9a9,#9a7757,#808080,#5d3d2d,#556b2f,css3,http://images.collection.cooperhewitt.org/19122_51f287328b0d79b6_z.jpg
18471345,#28262c,#2f4f4f,#454351,#2f4f4f,#602931,#8b4513,#626171,#696969,#867980,#808080,css3,http://images.collection.cooperhewitt.org/19123_b3514eb804b75b3b_z.jpg
18467801,#3a211e,#2f4f4f,#8c716a,#808080,#70534d,#696969,#b1958a,#bc8f8f,#c7bdbc,#c0c0c0,css3,http://images.collection.cooperhewitt.org/19124_b8fbd51aec955353_z.jpg
18502387,#8d7040,#a0522d,#e5ddeb,#dcdcdc,#aca5b3,#a9a9a9,#695336,#556b2f,#bb9452,#cd853f,css3,http://images.collection.cooperhewitt.org/19125_c3f4e1ac752153b5_z.jpg
18623101,#3d3d46,#2f4f4f,#5e5c68,#696969,#7c7a86,#808080,,,,,css3,http://images.collection.cooperhewitt.org/19126_de8400c463bc2ee8_z.jpg
18696035,#c4ac78,#bdb76b,#9c8559,#808080,#7d6241,#a0522d,#eedda3,#eee8aa,,,css3,http://images.collection.cooperhewitt.org/19127_daa970e1291437c5_z.jpg
18621963,#eae2c3,#f5deb3,#b4b096,#a9a9a9,#18262e,#2f4f4f,#24342c,#2f4f4f,#f64d0b,#ff4500,css3,http://images.collection.cooperhewitt.org/19140_21698bf5d42c2fe9_z.jpg
18640067,#dbdab7,#f5deb3,#1f292b,#2f4f4f,#aeac7a,#bdb76b,#484d45,#2f4f4f,#2f361d,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19142_224c6d8d0bada44a_z.jpg
18628441,#898f9f,#778899,#70717d,#808080,#463b32,#2f4f4f,#655c50,#696969,#6d4b25,#8b4513,css3,http://images.collection.cooperhewitt.org/19156_24d8f72467178ba3_z.jpg
18632575,#4d444b,#2f4f4f,#9f9293,#bc8f8f,#5d4c34,#556b2f,#937e63,#808080,#dcd6c8,#d3d3d3,css3,http://images.collection.cooperhewitt.org/19159_96dc63ef2836105e_z.jpg
18404393,#cfad96,#d2b48c,#f7ddbf,#ffdab9,#403d34,#2f4f4f,#85745f,#696969,#6a664d,#696969,css3,http://images.collection.cooperhewitt.org/19187_d2bfd592873732cd_z.jpg
18615435,#d2c1b2,#c0c0c0,#564e3d,#556b2f,#aba09e,#a9a9a9,#867a7a,#808080,#2b2a2f,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19188_cd9038c61a986992_z.jpg
18669931,#726a6a,#696969,#b1a69a,#a9a9a9,#3a2c25,#2f4f4f,#dfd4c7,#d3d3d3,#d2867e,#e9967a,css3,http://images.collection.cooperhewitt.org/19189_5a5f7897bafd9d1e_z.jpg
18698147,#797493,#708090,#a6a0b5,#a9a9a9,#534569,#483d8b,#c6c5d3,#d3d3d3,#351f47,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19203_0871f311f173a45d_z.jpg
18391469,#c7b69f,#d2b48c,#8b6f59,#696969,#605043,#556b2f,#a59587,#bc8f8f,#362d28,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19204_e982518308919cb3_z.jpg
18445621,#d9cfc5,#d3d3d3,#988f8a,#808080,#504c4b,#2f4f4f,#716a67,#696969,,,css3,http://images.collection.cooperhewitt.org/19205_2ad46760a5498f27_z.jpg
18445621,#4f4b48,#2f4f4f,#2f2c2a,#2f4f4f,#a8a09d,#a9a9a9,#736e6b,#696969,,,css3,http://images.collection.cooperhewitt.org/19206_836d07780da50a7b_z.jpg
18669933,#ece0c9,#ffe4c4,#c3b4a1,#d2b48c,#897763,#808080,#675f54,#696969,#3b342e,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19207_b49f69eece4760e2_z.jpg
18674653,#e3e3f7,#e6e6fa,#fffcdd,#fff8dc,#b7bada,#b0c4de,#cdbd99,#d2b48c,#9d9a7e,#bc8f8f,css3,http://images.collection.cooperhewitt.org/19208_8f970ff3fbd038ca_z.jpg
18674653,#361e0b,#000000,#a5896a,#bc8f8f,#74573b,#556b2f,,,,,css3,http://images.collection.cooperhewitt.org/19209_d3dd41aa2017a348_z.jpg
18698047,#79593a,#a0522d,#a9a896,#a9a9a9,#5b321e,#8b4513,#8d876e,#808080,#cddccb,#d3d3d3,css3,http://images.collection.cooperhewitt.org/19212_8658be5343fd5c72_z.jpg
18699371,#867452,#696969,#a9a68c,#a9a9a9,#685a2c,#556b2f,#997e32,#a0522d,#ddddbc,#f5deb3,css3,http://images.collection.cooperhewitt.org/19213_e7fcb08dc678f2ce_z.jpg
18699759,#695237,#556b2f,#2e1c09,#000000,#787768,#696969,#967c62,#808080,#1f0503,#000000,css3,http://images.collection.cooperhewitt.org/19217_2e25544a4962f7f3_z.jpg
18699753,#787541,#556b2f,#a89b67,#bdb76b,#a68241,#cd853f,#32433a,#2f4f4f,#574a2a,#556b2f,css3,http://images.collection.cooperhewitt.org/19218_fc27edb5c935f179_z.jpg
18699755,#d4b671,#bdb76b,#462e1e,#2f4f4f,#9d7939,#a0522d,#ad7a60,#cd5c5c,#b79367,#bdb76b,css3,http://images.collection.cooperhewitt.org/19219_18f96aba43a14e21_z.jpg
18698049,#bec8cd,#c0c0c0,#6c9ec8,#6495ed,,,,,,,css3,http://images.collection.cooperhewitt.org/19226_1adfa945af6cc776_z.jpg
18706127,#d7c3a0,#d2b48c,#33211a,#000000,#b4a4a1,#a9a9a9,#867b6e,#808080,#4a432e,#556b2f,css3,http://images.collection.cooperhewitt.org/19236_24756dd5835ee5ae_z.jpg
18571413,#7b796f,#808080,#626051,#696969,#342f19,#2f4f4f,#3e3c39,#2f4f4f,#9e9f94,#a9a9a9,css3,http://images.collection.cooperhewitt.org/19241_7d042dad930c8c07_z.jpg
18797779,#605263,#696969,#3f2f4d,#2f4f4f,#6b5449,#696969,#4a433e,#2f4f4f,#9f715b,#808080,css3,http://images.collection.cooperhewitt.org/19244_283b0107f623ce17_z.jpg
18804363,#493e34,#2f4f4f,#8c8079,#808080,#2c1e18,#000000,#aaa89c,#a9a9a9,,,css3,http://images.collection.cooperhewitt.org/19251_8f3ceef1ef00c608_z.jpg
18621443,#4b424e,#2f4f4f,#696060,#696969,#1d1a27,#000000,#3b3731,#2f4f4f,#887843,#6b8e23,css3,http://images.collection.cooperhewitt.org/19262_58a8b051024b729a_z.jpg
18634913,#151332,#000000,#d1cec2,#d3d3d3,#44231f,#2f4f4f,#22101c,#000000,#5b4135,#556b2f,css3,http://images.collection.cooperhewitt.org/19263_30fa9efcccbdb779_z.jpg
18319989,#685c2f,#556b2f,#a9a47a,#bdb76b,#413f22,#556b2f,#c8c2bb,#c0c0c0,#887f59,#808080,css3,http://images.collection.cooperhewitt.org/19266_8a13f0ddd4b80ced_z.jpg
18804019,#dad5bb,#d3d3d3,#a09062,#808080,#c1b67f,#bdb76b,#3e2819,#2f4f4f,#d6cbc9,#d3d3d3,css3,http://images.collection.cooperhewitt.org/19273_6fa56e42ebf1cf00_z.jpg
18325831,#887c69,#808080,#988987,#808080,#6a604b,#696969,#6a6265,#696969,#4e3b24,#556b2f,css3,http://images.collection.cooperhewitt.org/19275_5707b8ee286786e1_z.jpg
18475553,#d4c6a7,#d2b48c,#898072,#808080,#716668,#696969,#a08c8a,#bc8f8f,#655436,#556b2f,css3,http://images.collection.cooperhewitt.org/19276_7a734ea6170cfba2_z.jpg
18804261,#a5956d,#bc8f8f,#4c3d25,#556b2f,#826d57,#696969,#26251e,#000000,,,css3,http://images.collection.cooperhewitt.org/19279_6eb0c62303cd5cb5_z.jpg
18804013,#553c25,#556b2f,#9d8765,#808080,,,,,,,css3,http://images.collection.cooperhewitt.org/19280_32bf103e6888c0c3_z.jpg
18804087,#d2cfb8,#c0c0c0,#212244,#191970,#fdfcda,#fff8dc,#402e3a,#2f4f4f,#aba696,#a9a9a9,css3,http://images.collection.cooperhewitt.org/19281_0adf08a8ba328ab2_z.jpg
18804101,#bec1ad,#c0c0c0,#1e1e3e,#191970,#fcfee4,#ffffe0,#2c272b,#2f4f4f,#4e3a22,#556b2f,css3,http://images.collection.cooperhewitt.org/19282_b009649013bf4501_z.jpg
18633337,#5062aa,#4682b4,#1e3383,#191970,#2c1d45,#191970,#a89fbb,#a9a9a9,#050321,#000000,css3,http://images.collection.cooperhewitt.org/19283_93cf5dbb08ca4e48_z.jpg
18803809,#8ea4d7,#87ceeb,#597ec5,#4682b4,#2c5ab1,#4682b4,#322a5c,#191970,#8a82a3,#778899,css3,http://images.collection.cooperhewitt.org/19284_60f716455cb9b639_z.jpg
18803931,#275294,#483d8b,#5d6aa2,#708090,#343068,#191970,#9aa6cb,#a9a9a9,,,css3,http://images.collection.cooperhewitt.org/19289_e9d0f417e6979557_z.jpg
18318657,#88acd6,#87ceeb,#b5d5f4,#add8e6,#5b8ec6,#4682b4,#0b4486,#191970,#4071b1,#4682b4,css3,http://images.collection.cooperhewitt.org/19291_b84e03cfc756d922_z.jpg
18700683,#887b5f,#808080,#c9c2b4,#c0c0c0,#665a44,#556b2f,,,,,css3,http://images.collection.cooperhewitt.org/19311_9fdef03a2af1fde5_z.jpg
18701169,#aeada3,#a9a9a9,#8b8c7f,#808080,#6e6b62,#696969,,,,,css3,http://images.collection.cooperhewitt.org/19312_2278eae5807aa163_z.jpg
18493185,#3d3e37,#2f4f4f,#161c11,#000000,#acaab3,#a9a9a9,,,,,css3,http://images.collection.cooperhewitt.org/19313_003dcda6702d9653_z.jpg
18649053,#d1bc96,#d2b48c,#a93118,#a52a2a,#f1c326,#daa520,#12205a,#191970,#563b2e,#556b2f,css3,http://images.collection.cooperhewitt.org/19314_48f16e14501d84fd_z.jpg
18798973,#3c3f2c,#2f4f4f,#172019,#000000,#6b6c5a,#696969,#918a72,#808080,#7a633b,#556b2f,css3,http://images.collection.cooperhewitt.org/19315_99752a1e1c57978f_z.jpg
18346331,#d6d5b5,#d3d3d3,#9c9067,#808080,#cdb470,#bdb76b,#635236,#556b2f,#827245,#696969,css3,http://images.collection.cooperhewitt.org/19317_05be1e51242aa42c_z.jpg
18339379,#aa9478,#bc8f8f,#857a6c,#808080,#92accc,#a9a9a9,#645646,#556b2f,#3e3124,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19322_ad39d0eac9653e9b_z.jpg
18339379,#aca397,#a9a9a9,#897d6e,#808080,#6b5e4e,#696969,#443529,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/19323_0135a19621e3bab0_z.jpg
18339379,#c3b199,#d2b48c,#786658,#696969,#6a3634,#8b4513,#96897a,#808080,,,css3,http://images.collection.cooperhewitt.org/19324_12dd4fca0d09bc46_z.jpg
18339379,#a69176,#bc8f8f,#532325,#8b4513,#91343b,#a52a2a,#856c58,#696969,,,css3,http://images.collection.cooperhewitt.org/19325_485d4ae73b69edfd_z.jpg
18564277,#8b7458,#696969,#ae997b,#bc8f8f,#685137,#556b2f,#672626,#8b4513,#3e3223,#2f4f4f,css3,http://images.collection.cooperhewitt.org/19326_08fc23154b2cd229_z.jpg
18564301,#a9906a,#bc8f8f,#dbc7a4,#d2b48c,#606955,#696969,#5c533e,#556b2f,#252116,#000000,css3,http://images.collection.cooperhewitt.org/19328_d544f68deeb73be0_z.jpg
