person_id,person_name,id,name,count_objects
18044019,Joe Colombo,35236655,Designer,1
18044023,Caroline Virginia (Rich) McGuffey,35236565,Artist,1
18044027,Paolo Venini,35236685,Maker,1
18044031,Sasaki,35236657,Manufacturer,21
18044031,Sasaki,35236671,Producer,6
18044031,Sasaki,35236659,Distributor,5
18044031,Sasaki,35236675,For,4
18044031,Sasaki,35236667,Client,3
18044043,Robert Crawford Johnson,35236655,Designer,3
18044045,Mary Ann (Toots) Zynsky,35236655,Designer,1
18044045,Mary Ann (Toots) Zynsky,35236565,Artist,1
18044047,Koloman Moser,35236655,Designer,4
18044047,Koloman Moser,35236675,For,1
18044049,Schule Professor Koloman Moser,35236671,Producer,1
18044051,,35236657,Manufacturer,1
18044055,Arabia,35236657,Manufacturer,8
18044057,Latino Movio,35236565,Artist,1
18044059,"Holland, Aldwinkle & Slater",35236671,Producer,1
18044061,Hukin & Heath,35236657,Manufacturer,1
18044063,Degler,35236659,Distributor,1
18044069,Rosenthal Aktiengesellschaft,35236657,Manufacturer,8
18044077,Malcolm Foster,35236655,Designer,88
18044077,Malcolm Foster,35236685,Maker,1
18044079,Oak Hill Industries Corporation,35236657,Manufacturer,88
18044083,Kaj Franck,35236655,Designer,8
18044085,George  E. Ohr,35236577,Ceramist,4
18044085,George  E. Ohr,35236565,Artist,1
18044089,John A. Foster,35236657,Manufacturer,1
18044089,John A. Foster,35236565,Artist,1
18044091,,35236565,Artist,1
18044093,,35236565,Artist,1
18044095,Richard Notkin,35236565,Artist,1
18044099,Mintons Ltd.,35236657,Manufacturer,4
18044103,William Taylor,35236685,Maker,1
18044107,Joann Carol Spamer,35236685,Maker,1
18044113,Petrus van Marum,35236565,Artist,1
18044115,P V M,35236565,Artist,1
18044117,W. S. Coleman,35236761,Painter,1
18044121,Genevieve Wertheim Wasser,35236675,For,1
18044123,,35236655,Designer,1
18044125,Holdcroft,35236657,Manufacturer,1
18044129,Davin Stowell,35236655,Designer,12
18044129,Davin Stowell,35236801,Design Team member,6
18044131,Tom Dair,35236655,Designer,12
18044131,Tom Dair,35236801,Design Team member,6
18044133,John Lonczak,35236655,Designer,10
18044133,John Lonczak,35236801,Design Team member,5
18044139,Dorothy Hafner,35236565,Artist,2
18044143,Hans Collaert,35236655,Designer,1
18044147,"Smart Design, Inc.",35236797,Firm,18
18044149,Copco,35236657,Manufacturer,18
18044151,Jean Luce,35236655,Designer,14
18044153,Charles Ahrenfeldt,35236717,Decorator,12
18044155,Viktor Schreckengost,35236655,Designer,1
18044157,Cowan Pottery Studio,35236657,Manufacturer,1
18044159,Bow factory,35236657,Manufacturer,2
18044161,Peter Behrens,35236655,Designer,12
18044161,Peter Behrens,35236565,Artist,1
18044163,Wertheim Department Store,35236659,Distributor,1
18044165,Albert R. Valentien,35236717,Decorator,1
18044165,Albert R. Valentien,35236685,Maker,1
18044167,W. E. Hentschel,35236717,Decorator,1
18044167,W. E. Hentschel,35236685,Maker,1
18044169,Joseph Fortune Meyer,35236635,Potter,2
18044169,Joseph Fortune Meyer,35236685,Maker,1
18044173,Helen M. Lyons,35236565,Artist,1
18044175,Sara Sax,35236565,Artist,1
18044177,Charles Baskerville,35236565,Artist,1
18044179,Jean Cros,35236565,Artist,1
18044181,John Wakelin,35236685,Maker,1
18044183,Wakelin and Taylor,35236685,Maker,1
18044185,"Walter Dorwin Teague, Jr.",35236655,Designer,3
18044187,Newton P. Bevin,35236655,Designer,1
18044189,Henry O. Milliken,35236655,Designer,1
18044191,Childs Frick,35236667,Client,1
18044197,Hanns Brenisa,35236667,Client,1
18044199,,35236667,Client,2
18044201,Hanns Schnetzer,35236667,Client,1
18044203,Elsa Peretti,35236655,Designer,8
18044205,"Halston Enterprises, Inc.",35236675,For,2
18044207,Max Factor,35236667,Client,2
18044209,Noritake,35236657,Manufacturer,7
18044211,Imperial Hotel,35236675,For,7
18044211,Imperial Hotel,35236667,Client,4
18044215,Edward Colonna,35236711,Attributed to,1
18044219,"Borek Sipek (Czech, b. 1949)",35236655,Designer,5
18044221,Compagnie d'Esthetique Industrielle,35236703,Office of,15
18044223,Air France,35236667,Client,23
18044233,Alessandro Mendini,35236655,Designer,4
18044237,Klise Woodenware Company,35236657,Manufacturer,1
18044241,Ronald E. Kent,35236685,Maker,1
18044241,Ronald E. Kent,35236565,Artist,1
18044251,Liberty & Company,35236659,Distributor,4
18044251,Liberty & Company,35236749,Retailer,1
18044251,Liberty & Company,35236671,Producer,1
18044251,Liberty & Company,35236685,Maker,1
18044253,Archibald Knox,35236711,Attributed to,4
18044253,Archibald Knox,35236655,Designer,1
18044255,Louis Comfort Tiffany,35236685,Maker,51
18044255,Louis Comfort Tiffany,35236655,Designer,14
18044255,Louis Comfort Tiffany,35236799,Design Director,1
18044255,Louis Comfort Tiffany,35236565,Artist,1
18044257,Tiffany Furnaces,35236657,Manufacturer,3
18044257,Tiffany Furnaces,35236685,Maker,1
18044261,"Ettore Sottsass, Jr.",35236655,Designer,2
18044263,Perry A. King,35236655,Designer,1
18044265,Dagobert Peche,35236655,Designer,101
18044267,Gijs Bakker,35236655,Designer,2
18044267,Gijs Bakker,35236565,Artist,1
18044269,Charles Eames,35236655,Designer,9
18044269,Charles Eames,35236733,Co-Designer,1
18044271,Evans Products Company,35236657,Manufacturer,3
18044273,Ruth Anne Grove,35236685,Maker,2
18044273,Ruth Anne Grove,35236655,Designer,2
18044273,Ruth Anne Grove,35236565,Artist,2
18044275,Grove & Grove,35236657,Manufacturer,2
18044277,Ward Bennett,35236655,Designer,45
18044281,,35236655,Designer,2
18044285,"Benham & Froud, Ltd.",35236657,Manufacturer,1
18044287,Clauss Kuntzli,35236667,Client,1
18044291,Enzo Mari,35236655,Designer,5
18044293,Bruno Munari,35236655,Designer,1
18044303,Pierre-Francois Dinand,35236655,Designer,1
18044305,Paco Rabanne,35236671,Producer,1
18044317,Knoll Group,35236657,Manufacturer,12
18044323,Knoll International,35236657,Manufacturer,23
18044323,Knoll International,35236681,Company,4
18044323,Knoll International,35236685,Maker,1
18044323,Knoll International,35236671,Producer,1
18044323,Knoll International,35236667,Client,1
18044323,Knoll International,35236675,For,1
18044325,Jens Risom,35236655,Designer,3
18044327,Frederick Hurten Rhead,35236655,Designer,7
18044329,Homer Laughlin Pottery Co.,35236657,Manufacturer,7
18044337,Joseph E. Birmingham,35236655,Designer,9
18044339,Shreve & Co.,35236657,Manufacturer,11
18044341,Eric Ravilious,35236655,Designer,4
18044345,Wilkinson,35236657,Manufacturer,2
18044347,Alphonse Giroux & Cie,35236671,Producer,3
18044349,Tiffany Studios,35236671,Producer,4
18044349,Tiffany Studios,35236685,Maker,3
18044349,Tiffany Studios,35236681,Company,2
18044349,Tiffany Studios,35236657,Manufacturer,1
18044351,Copenhagen Porcelain Manufactory,35236671,Producer,1
18044353,Torben Hardenberg,35236565,Artist,2
18044355,,35236655,Designer,6
18044355,,35236685,Maker,2
18044357,Fortunato Pio Castellani & Sons,35236685,Maker,1
18044361,Marc Lalique,35236655,Designer,2
18044363,Cristal Lalique,35236669,Draftsman,2
18044365,Napier,35236657,Manufacturer,1
18044367,Sand's End Pottery,35236657,Manufacturer,6
18044369,William Frend de Morgan,35236565,Artist,4
18044369,William Frend de Morgan,35236655,Designer,4
18044369,William Frend de Morgan,35236685,Maker,1
18044371,Moravian Pottery and Tile Works,35236685,Maker,4
18044371,Moravian Pottery and Tile Works,35236657,Manufacturer,2
18044373,W. Ridgway & Company,35236657,Manufacturer,2
18044375,"Kai International Co., Ltd.",35236657,Manufacturer,8
18044377,Igarashi Studio,35236655,Designer,8
18044379,Pavel Opocensky,35236655,Designer,1
18044381,Judy Onofrio,35236655,Designer,1
18044383,Daniel Mack,35236655,Designer,2
18044393,Gertrud Natzler,35236655,Designer,1
18044395,Otto Natzler,35236655,Designer,1
18044417,Olaf Skoogfors,35236655,Designer,1
18044441,Gaetano Pesce,35236655,Designer,6
18044443,Cassina and Busnelli Italia (C & B),35236671,Producer,3
18044445,Jonathan de Pas,35236655,Designer,1
18044447,Donato d'Urbino,35236655,Designer,1
18044449,Paolo Lomazzi,35236655,Designer,1
18044451,Poltronova-Gufram,35236671,Producer,1
18044455,Nathan G. Horwitt,35236655,Designer,2
18044457,iitala/Nuutajarvi,35236671,Producer,19
18044459,Markku Salo,35236655,Designer,19
18044461,Longton Hall,35236657,Manufacturer,5
18044463,Sampson in the style of Frankenthal,35236657,Manufacturer,2
18044463,Sampson in the style of Frankenthal,35236711,Attributed to,1
18044465,Mennecy,35236657,Manufacturer,2
18044465,Mennecy,35236685,Maker,1
18044467,Limback,35236657,Manufacturer,1
18044469,Volkstedt,35236657,Manufacturer,2
18044471,Munden,35236657,Manufacturer,1
18044481,William Katavolos,35236655,Designer,1
18044483,Ross Littell,35236655,Designer,1
18044485,Douglas Kelley,35236655,Designer,1
18044487,Laverne,35236675,For,1
18044489,Roberto Sebastian Matta,35236655,Designer,1
18044489,Roberto Sebastian Matta,35236565,Artist,1
18044491,Gavina,35236657,Manufacturer,1
18044493,Mario Bellini,35236655,Designer,5
18044495,Bernard Rancillac,35236655,Designer,1
18044497,Galerie Lacloche,35236675,For,1
18044499,Jean-Pierre Vitrac,35236655,Designer,6
18044501,Verre Lumiere,35236675,For,1
18044503,Gianfranco Frattini,35236655,Designer,1
18044507,Artemide,35236657,Manufacturer,8
18044507,Artemide,35236675,For,1
18044507,Artemide,35236671,Producer,1
18044509,Gae Aulenti,35236655,Designer,2
18044511,Candle,35236675,For,1
18044533,EPIAG,35236657,Manufacturer,2
18044539,Vittorio Gregotti,35236655,Designer,1
18044541,Stratton & Seymour,35236657,Manufacturer,1
18044543,Timo Sarpaneva,35236655,Designer,7
18044545,Iittala Glassworks,35236657,Manufacturer,5
18044547,Arne Jacobsen,35236655,Designer,23
18044549,A/S Stelton,35236657,Manufacturer,3
18044551,Kay Bojesen,35236685,Maker,26
18044553,Kosta Boda,35236671,Producer,3
18044553,Kosta Boda,35236657,Manufacturer,1
18044555,Singe Persson-Melin,35236655,Designer,3
18044561,Kerstin Nichols,35236685,Maker,1
18044561,Kerstin Nichols,35236565,Artist,1
18044563,Abraham Drentwet,35236655,Designer,7
18044563,Abraham Drentwet,35236565,Artist,1
18044567,"Dominick and Haff, New York",35236657,Manufacturer,2
18044573,Rorstrand,35236657,Manufacturer,3
18044575,Edwin Scheier,35236685,Maker,2
18044577,Mary Scheier,35236685,Maker,2
18044579,Tapio Wirkkala,35236655,Designer,7
18044579,Tapio Wirkkala,35236685,Maker,5
18044579,Tapio Wirkkala,35236657,Manufacturer,2
18044581,Andre Dubreuil,35236655,Designer,1
18044585,Eddie Dominguez,35236565,Artist,25
18044585,Eddie Dominguez,35236685,Maker,2
18044589,Mono-Metallwarenfabrik Seibel GmbH,35236657,Manufacturer,11
18044591,"Robyn Nichols (American, b. 1955)",35236685,Maker,2
18044591,"Robyn Nichols (American, b. 1955)",35236655,Designer,2
18044605,Breon O'Casey,35236685,Maker,1
18044605,Breon O'Casey,35236565,Artist,1
18044609,Hall China Company,35236685,Maker,3
18044609,Hall China Company,35236657,Manufacturer,3
18044611,Stiletto Studios,35236655,Designer,1
18044613,Ridgway & Abington,35236685,Maker,1
18044613,Ridgway & Abington,35236565,Artist,1
18044615,Josef Turnbach,35236685,Maker,1
18044615,Josef Turnbach,35236565,Artist,1
18044617,Theodorus Adriaan Christiaan Colenbrander,35236655,Designer,5
18044619,Arnhem Faience Factory,35236657,Manufacturer,6
18044623,Val St. Lambert,35236657,Manufacturer,2
18044625,Roelof Sterken,35236655,Designer,1
18044627,Hans J. Wegner,35236655,Designer,1
18044633,Trifari,35236657,Manufacturer,3
18044633,Trifari,35236565,Artist,1
18044635,Marcello Nizzoli,35236655,Designer,3
18044637,Sabattini Argenteria S.p.A.,35236657,Manufacturer,5
18044647,Gwathmey Siegel & Associates,35236655,Designer,5
18044649,Swid Powell Design,35236671,Producer,1
18044651,Alias,35236657,Manufacturer,3
18044653,,35236657,Manufacturer,1
18044655,Julius Dessoir,35236723,Cabinet Maker,1
18044661,Vereinigte Lausitzer Glaswerke AG,35236657,Manufacturer,19
18044663,Eugene Schoen,35236655,Designer,1
18044667,Frank Rebajes,35236685,Maker,22
18044669,Marcel Breuer,35236655,Designer,2
18044673,,35236765,Modeler,7
18044673,,35236677,After,4
18044673,,35236655,Designer,1
18044673,,35236565,Artist,1
18044675,Erik Fleming,35236655,Designer,1
18044677,,35236765,Modeler,1
18044679,,35236589,Fabricator,1
18044681,Veuve Perrin Factory,35236711,Attributed to,1
18044683,Berlin Porcelain Factory,35236685,Maker,28
18044683,Berlin Porcelain Factory,35236671,Producer,1
18044685,George E. Bissell,35236565,Artist,1
18044687,Gorham Company Founders,35236565,Artist,1
18044689,Samuel Bing,35236675,For,1
18044691,L'Art Nouveau,35236681,Company,1
18044693,L Rodzianko,35236757,Executor,2
18044693,L Rodzianko,35236717,Decorator,1
18044701,Manuel Canovas,35236655,Designer,1
18044705,Annie Breckenfeld,35236655,Designer,12
18044705,Annie Breckenfeld,35236801,Design Team member,6
18044707,Linda Celantano,35236655,Designer,12
18044707,Linda Celantano,35236801,Design Team member,6
18044709,Brent Markee,35236655,Designer,13
18044709,Brent Markee,35236801,Design Team member,5
18044711,Salviati & Company,35236657,Manufacturer,8
18044711,Salviati & Company,35236685,Maker,1
18044713,Philippe Costard,35236655,Designer,4
18044715,Porter Blanchard,35236655,Designer,6
18044721,Westclox,35236657,Manufacturer,3
18044729,William Lequier,35236685,Maker,1
18044735,Orrefors,35236657,Manufacturer,1
18044737,David Law,35236801,Design Team member,24
18044739,Venini Glassworks,35236657,Manufacturer,9
18044739,Venini Glassworks,35236685,Maker,2
18044739,Venini Glassworks,35236671,Producer,1
18044741,Bibs Hosak-Robb,35236655,Designer,4
18044743,Robbe & Berking,35236657,Manufacturer,4
18044755,A.W.N.  Pugin,35236655,Designer,6
18044759,Pierre-Philippe Thomire,35236685,Maker,1
18044761,Minton and Company,35236657,Manufacturer,3
18044763,Ludwig Zepner,35236733,Co-Designer,1
18044765,Christoph Ciesielski,35236733,Co-Designer,1
18044767,Meissen Porcelain Factory,35236657,Manufacturer,26
18044767,Meissen Porcelain Factory,35236671,Producer,4
18044767,Meissen Porcelain Factory,35236685,Maker,2
18044769,Steuben Glass,35236657,Manufacturer,1
18044781,Reed & Barton,35236657,Manufacturer,7
18044783,Wood & Hughes,35236657,Manufacturer,2
18044785,James Powell & Sons,35236657,Manufacturer,7
18044785,James Powell & Sons,35236685,Maker,1
18044787,Frederick Carder,35236655,Designer,4
18044789,Steuben,35236657,Manufacturer,5
18044789,Steuben,35236681,Company,1
18044791,Cousins Design,35236797,Firm,1
18044795,James Arpad,35236685,Maker,1
18044795,James Arpad,35236565,Artist,1
18044797,Keith Murray,35236655,Designer,2
18044799,Norman Wilson,35236655,Designer,2
18044799,Norman Wilson,35236565,Artist,2
18044801,Roseville Pottery,35236657,Manufacturer,12
18044805,Hoke 2,35236657,Manufacturer,1
18044807,Morison S. Cousins,35236655,Designer,5
18044809,Lily Ascher,35236655,Designer,3
18044811,David Vestal,35236655,Designer,1
18044811,David Vestal,35236565,Artist,1
18044813,Ericka Gorecka-Ekan,35236655,Designer,1
18044815,Sadie Bordeaux,35236565,Artist,1
18044819,Richard Redgrave,35236655,Designer,1
18044821,Piet Zwart,35236655,Designer,4
18044823,Guerlain,35236671,Producer,1
18044843,Cappellini,35236657,Manufacturer,2
18044843,Cappellini,35236671,Producer,1
18044845,Braun AG,35236657,Manufacturer,17
18044849,Joseph Angell III,35236715,Workshop of,1
18044853,Thorbjorn Lie-Jorgenson,35236655,Designer,2
18044857,Marijke de Goey,35236685,Maker,1
18044865,Philippe Starck,35236655,Designer,7
18044865,Philippe Starck,35236787,Art Director,1
18044867,Josef Mendes Da Costa,35236565,Artist,2
18044879,Longwy Pottery,35236657,Manufacturer,1
18044881,W.A. Kropp,35236655,Designer,1
18044883,Pelican Products,35236657,Manufacturer,1
18044885,Zelco Industries,35236657,Manufacturer,1
18044887,Garrity,35236657,Manufacturer,1
18044889,Black & Decker,35236657,Manufacturer,3
18044891,BMG,35236657,Manufacturer,1
18044893,Rayovac Corp.,35236657,Manufacturer,6
18044895,Atchley-Whitney,35236657,Manufacturer,1
18044897,Richard Sussmuth,35236711,Attributed to,1
18044897,Richard Sussmuth,35236655,Designer,1
18044899,Ludwig Wierthaler,35236711,Attributed to,1
18044901,Guido Andlowitz,35236655,Designer,1
18044903,Kai Fisker,35236655,Designer,1
18044905,,35236655,Designer,3
18044909,Westinghouse,35236667,Client,7
18044909,Westinghouse,35236657,Manufacturer,1
18044911,Oster,35236657,Manufacturer,1
18044917,Wagner Ware Manufacturing Company,35236657,Manufacturer,1
18044923,Esther Raphael Ward,35236685,Maker,1
18044927,"Gidding, Jaap",35236655,Designer,2
18044929,G.W. Dijsselhof,35236711,Attributed to,1
18044931,Emma Gismondi Schweinberger,35236655,Designer,1
18044933,Leonard Hellmuth,35236655,Designer,1
18044935,Merkelbach,35236657,Manufacturer,1
18044937,Harold Buchrucker,35236655,Designer,1
18044939,Richard Uhlemeyer,35236685,Maker,1
18044939,Richard Uhlemeyer,35236655,Designer,1
18044941,George Sakier,35236655,Designer,5
18044943,Fostoria Glass Company,35236657,Manufacturer,4
18044945,Alfred Kintz,35236655,Designer,1
18044947,International Silver Company,35236657,Manufacturer,24
18044949,Hilda Jesser,35236655,Designer,2
18044949,Hilda Jesser,35236685,Maker,1
18044951,"Shreve, Crump & Low",35236657,Manufacturer,1
18044953,Saturday Evening Girls Club,35236685,Maker,2
18044953,Saturday Evening Girls Club,35236595,Founder,1
18044955,Edward Timothy Hurley,35236717,Decorator,2
18044955,Edward Timothy Hurley,35236565,Artist,2
18044957,California Faience Company,35236657,Manufacturer,1
18044959,Arthur Eugene Baggs,35236655,Designer,2
18044961,Marblehead Pottery,35236657,Manufacturer,2
18044965,Glendon Good,35236655,Designer,1
18044967,Tias Eckhoff,35236655,Designer,19
18044969,Abraxes,35236671,Producer,1
18044975,Villeroy and Boch,35236657,Manufacturer,22
18044979,,35236565,Artist,1
18044985,"Eveready Battery Company, Inc.",35236657,Manufacturer,4
18044987,Charles Rennie Mackintosh,35236655,Designer,1
18044989,Berndorf,35236657,Manufacturer,1
18044991,Richard Sapper,35236655,Designer,2
18044993,Marco Zanuso,35236655,Designer,1
18044995,Sointu,35236657,Manufacturer,1
18044995,Sointu,35236655,Designer,1
18044997,Becker Inc.,35236671,Producer,8
18044999,EFM,35236657,Manufacturer,1
18045001,The Museum of Modern Art,35236671,Producer,1
18045003,Fons Reggers,35236655,Designer,1
18045007,Pedro's U.S.A.,35236657,Manufacturer,3
18045009,L.M. Ericsson Company,35236657,Manufacturer,1
18045011,Western Electric Manufacturing Company,35236657,Manufacturer,2
18045013,Kem Weber,35236655,Designer,1
18045015,"Lawson Time, Inc.",35236657,Manufacturer,1
18045017,Hammond,35236657,Manufacturer,1
18045019,Zephyr American Corp.,35236657,Manufacturer,2
18045021,Pennwood Numechron Co.,35236657,Manufacturer,1
18045023,H. Boulenger & Cie.,35236657,Manufacturer,1
18045025,August Delaherche,35236565,Artist,1
18045027,Adrien-Pierre Dalpayrat,35236685,Maker,1
18045027,Adrien-Pierre Dalpayrat,35236565,Artist,1
18045029,Unger Brothers,35236657,Manufacturer,4
18045033,Timothy deFiebre,35236655,Designer,1
18045037,Poul Hansen,35236655,Designer,1
18045043,"Zuid Holland Factory, Gouda",35236657,Manufacturer,5
18045043,"Zuid Holland Factory, Gouda",35236685,Maker,1
18045043,"Zuid Holland Factory, Gouda",35236565,Artist,1
18045045,Hendrik Petrus Berlage,35236655,Designer,3
18045051,Cornelis de Lorm,35236655,Designer,1
18045055,L.J. Muller,35236655,Designer,8
18045057,W.H. Gispen,35236657,Manufacturer,1
18045059,Amphora Factory,35236657,Manufacturer,9
18045061,Willem Coenraad Brouwer,35236565,Artist,2
18045061,Willem Coenraad Brouwer,35236685,Maker,1
18045063,A.F. Cral,35236671,Producer,6
18045065,Jean-Charles-Francois Leloy,35236655,Designer,1
18045067,Alexandre Brongniart,35236751,Director of Production,1
18045067,Alexandre Brongniart,35236711,Attributed to,1
18045069,Bert (Lambertus) Nienhuis,35236655,Designer,3
18045071,"de Distel Pottery, Amsterdam",35236657,Manufacturer,3
18045073,Jan Willem Mijnlief,35236717,Decorator,4
18045075,"Holland Pottery, Utrecht",35236657,Manufacturer,4
18045077,J.J. van Goor,35236655,Designer,6
18045079,Carel Adolph Lion Cachet,35236655,Designer,1
18045083,Sam Schellink,35236761,Painter,6
18045085,Daniel Harkink,35236761,Painter,1
18045087,Jean-Baptiste-Claude Odiot,35236565,Artist,1
18045089,,35236685,Maker,4
18045089,,35236715,Workshop of,1
18045089,,35236657,Manufacturer,1
18045089,,35236565,Artist,1
18045091,Lomonosov Porcelain Factory,35236657,Manufacturer,110
18045093,Corning Glass Works,35236655,Designer,1
18045095,Lurelle Van Arsdale Guild,35236655,Designer,3
18045099,John Morriset,35236685,Maker,1
18045101,Henri Clavel,35236685,Maker,1
18045103,Hayno Focken,35236655,Designer,1
18045105,Albert Thomee,35236655,Designer,2
18045107,Valerie (Vally) Wieselthier,35236655,Designer,12
18045109,Paul Haustein,35236685,Maker,1
18045111,Carl Schappel,35236685,Maker,1
18045113,Eduard Schweitzer,35236655,Designer,5
18045115,Waechtersbach Steingut Fabrik,35236657,Manufacturer,1
18045117,Ludwig Suetterlin,35236655,Designer,1
18045121,Armand-Albert Rateau,35236655,Designer,1
18045123,Young-Quinlan Rotshchild,35236667,Client,1
18045125,Redlich and Co.,35236685,Maker,1
18045127,Grogan Co.,35236749,Retailer,1
18045129,George Washington Maher,35236655,Designer,13
18045131,Cartier,35236685,Maker,3
18045131,Cartier,35236671,Producer,1
18045131,Cartier,35236659,Distributor,1
18045131,Cartier,35236657,Manufacturer,1
18045133,Michael Lacktman,35236655,Designer,1
18045135,Safronova Antoneena Federovna,35236655,Designer,1
18045137,Odessa Food Trust,35236667,Client,1
18045139,Wallace Bothers,35236685,Maker,1
18045141,Moser Glass Factory,35236657,Manufacturer,1
18045143,Carl Sorensen and Son,35236657,Manufacturer,1
18045151,"Porcelaine de Flys, Holland",35236657,Manufacturer,1
18045153,Walter Crane,35236655,Designer,19
18045153,Walter Crane,35236677,After,2
18045153,Walter Crane,35236565,Artist,1
18045167,Eduard,35236565,Artist,1
18045171,Sunbeam Corporation,35236657,Manufacturer,3
18045173,Jules Bouy,35236655,Designer,21
18045179,State Porcelain Factory,35236657,Manufacturer,51
18045181,Valentin Semyonovich Shcherbakov,35236655,Designer,3
18045183,Mikhail Mikhailovich Adamovich,35236655,Designer,2
18045185,Natan Isaevich Altman,35236655,Designer,1
18045187,Veniamin Pavlovich Belkin,35236655,Designer,2
18045189,Ilia Grigorevich Chasnik,35236655,Designer,1
18045191,Sergei Vasilievich Chekhonin,35236655,Designer,8
18045193,Natalya Yakovlevna Danko,35236655,Designer,35
18045195,Dmitrov Porcelain Factory,35236657,Manufacturer,21
18045197,Dulevo Porcelain Factory,35236657,Manufacturer,16
18045199,Maria Petrovna Kirilova,35236717,Decorator,1
18045201,Zinaida Viktorovna Kobyletskaya,35236655,Designer,3
18045203,Lebedeva,35236655,Designer,1
18045205,Kazimir Severinovich Malevich,35236655,Designer,1
18045207,Trifon Zakharovich Podryabinnikov,35236655,Designer,1
18045209,Sofia Borisovna Pressman,35236655,Designer,3
18045211,Elizaveta Berngardovna Rozendorf,35236655,Designer,1
18045213,Rudolf Feodorovich Vilde,35236655,Designer,2
18045215,Vkhutemas,35236655,Designer,2
18045217,Alexei Viktorovich Vorobyevsky,35236655,Designer,4
18045217,Alexei Viktorovich Vorobyevsky,35236717,Decorator,2
18045219,Pyotr Vladimirovich Vyechegzhanin,35236655,Designer,1
18045221,Heinz Werner,35236717,Decorator,1
18045223,Sigrid Osvaldovna Kulbach,35236655,Designer,1
18045225,Ludmilla Viktorovna Protopopova,35236655,Designer,2
18045227,Varvara Petrovna Freze,35236655,Designer,7
18045229,Highta Porcelain Factory,35236657,Manufacturer,1
18045231,Dovbushsky Porcelain Factory,35236657,Manufacturer,1
18045233,Krasnodarsk Porcelain Factory,35236657,Manufacturer,2
18045235,Konakovsky Ceramics Factory,35236657,Manufacturer,2
18045237,Andrei Vladimirovich Larionov,35236655,Designer,2
18045239,Eduard Mendelevich Krimmer,35236655,Designer,1
18045241,Konstantin Andreievich Somov,35236655,Designer,2
18045243,Vasilii Vasilievich Kuznetsov,35236655,Designer,3
18045245,Boris Mikhailovich Kustodiev,35236655,Designer,3
18045247,Irina Ilinichna Rozdestvenskaya,35236655,Designer,1
18045249,Boris Ivanovich Yakovlev,35236655,Designer,1
18045251,Maria Alexandrovna Briantseva,35236717,Decorator,1
18045253,Ivan Ivanovich Riznich,35236655,Designer,2
18045255,Olga Maximilianovna Manvilova,35236655,Designer,2
18045257,Ivan Kuznetsov,35236685,Maker,5
18045259,Tigran Obnanovich Davtyan,35236655,Designer,1
18045261,Maria Mikhailovna Strakhovskaya,35236655,Designer,1
18045263,Anatoli Lukin,35236685,Maker,2
18045265,Alexander Nikolaevich Zlatovratsky,35236655,Designer,1
18045267,Varvara Feodorovna Rukavishnikova,35236717,Decorator,1
18045269,Pervomaysky Porcelain Factory,35236657,Manufacturer,5
18045271,The Kukryniksy,35236655,Designer,4
18045273,Volkhov Porcelain Factory,35236657,Manufacturer,2
18045275,Alexander Terentevich Matveev,35236655,Designer,2
18045277,Vera Ignatevna Mukhina,35236655,Designer,1
18045279,Galina Sergeyevna Stolbova,35236655,Designer,3
18045281,Sofia Borisovna Velikhova,35236655,Designer,4
18045283,Elizaveta Nikolaevna Lupanova,35236717,Decorator,1
18045285,Asta Davidovna Brzhezitskaya,35236655,Designer,3
18045287,Margarita Evganyevna Permiak,35236655,Designer,1
18045289,Korostensky Porcelain Factory,35236657,Manufacturer,9
18045291,Elena Alexandrovna Ianson-Manizer,35236655,Designer,1
18045297,Ernest L. and Grace King,35236667,Client,13
18045319,Takeshi Tsuruta,35236655,Designer,1
18045321,Seiji Wada,35236655,Designer,1
18045323,Takanobu Fujimoto,35236655,Designer,1
18045325,Mitsubishi Electronic Company,35236681,Company,1
18045327,Greg Breiding,35236655,Designer,1
18045329,Keith Kresge,35236655,Designer,1
18045331,Deane Richardson,35236655,Designer,1
18045333,Frans van Nieuwenborg,35236655,Designer,2
18045335,Martijn Wegman,35236655,Designer,2
18045337,Mecky van den Brink,35236685,Maker,1
18045339,Joan Parcher,35236685,Maker,1
18045341,Daniel Kruger,35236685,Maker,1
18045343,Herman Hermsen,35236655,Designer,1
18045345,Yael Krakovsky,35236685,Maker,1
18045355,Hilde Foks,35236685,Maker,2
18045357,Ray Sander,35236685,Maker,1
18045361,Douglas M. Laib,35236655,Designer,8
18045363,Jacob Emanuel Laminit,35236685,Maker,1
18045369,Michael Barry,35236655,Designer,1
18045371,Shawn Hanna,35236655,Designer,1
18045373,Jay Wilson,35236655,Designer,1
18045375,Xerox,35236667,Client,1
18045397,Patrick Florville,35236655,Designer,3
18045401,J. and L. Lobmeyr,35236657,Manufacturer,59
18045401,J. and L. Lobmeyr,35236711,Attributed to,1
18045403,Hermann Ratzerdorfer,35236711,Attributed to,1
18045405,Duncan Glass Company,35236657,Manufacturer,1
18045407,"Ball, Black & Co.",35236657,Manufacturer,1
18045409,Whiting Manufacturing. Co.,35236685,Maker,2
18045409,Whiting Manufacturing. Co.,35236657,Manufacturer,2
18045411,Meriden Silverplate Company,35236685,Maker,7
18045411,Meriden Silverplate Company,35236657,Manufacturer,7
18045413,"Simpson, Hall, Miller, & Co.",35236685,Maker,1
18045413,"Simpson, Hall, Miller, & Co.",35236657,Manufacturer,1
