id,ldm:id,ldm:status,ldm:name,ldm:lastmod,freebase:id,freebase:status,freebase:name,freebase:lastmod,ulan:id,ulan:status,ulan:name,ulan:lastmod,ima:id,ima:status,ima:name,ima:lastmod,lcnaf:id,lcnaf:status,lcnaf:name,lcnaf:lastmod,moma:id,moma:status,moma:name,moma:lastmod,phm:id,phm:status,phm:name,phm:lastmod,tms:id,tms:status,tms:name,tms:lastmod,vanda:id,vanda:status,vanda:name,vanda:lastmod,viaf:id,viaf:status,viaf:name,viaf:lastmod,wikipedia:id,wikipedia:status,wikipedia:name,wikipedia:lastmod,ideo:id,ideo:status,ideo:name,ideo:lastmod
18047335,,0,,2013-02-12T17:32:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3657,4,"Remien and Kuhnert Co.",,,,,,,,,,,2,,2012-12-28T20:49:19Z,,,,
18047337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658,4,"Barrie and Desmond, Inc.",,,,,,,,,,,2,,2012-12-28T20:49:19Z,,,,
18047339,,0,,2013-02-12T17:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3659,4,"Warner Company",,,,,,,,,,,2,,2012-12-28T20:49:19Z,,,,
18041561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,4,"Mr. Stanley Marcus",,,,,,,,,,,2,,2012-12-28T20:43:07Z,,,,
18047341,,,,,/m/04my0nz,1,,2012-12-28T20:49:19Z,,,,,,,,,,,,,,,,,,,,,3660,4,"Richard Guyatt",,,,,,,,,,19523397,1,"Richard Guyatt",2012-12-28T20:49:19Z,,,,
18047343,,0,,2013-02-12T17:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3661,4,"C.and J.G. Potter",,,,,,,,,,,2,,2012-12-28T20:49:19Z,,,,
18047345,,0,,2013-02-12T17:33:02Z,,,,,,,,,,,,,,,,,6281,4,"William Wegman",2012-12-28T23:20:17Z,,,,,3662,4,"William Wegman",,33744,1,"William Wegman",2012-12-28T23:20:17Z,41897306,1,,2012-12-27T22:25:42Z,1340041,4,,2012-12-27T22:25:42Z,,,,
18047347,,0,,2013-02-12T17:33:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3663,4,"Empire Wallpaper and Paint Co., Inc",,,,,,,,,,,2,,2012-12-28T20:49:19Z,,,,
18047349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3664,4,"J. B. Nothnagel",,,,,,,,,,,2,,2012-12-28T20:49:20Z,,,,
18047351,,3,,2013-02-12T17:33:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3665,4,"J. C. Arnold",,,,,,,,,,,2,,2012-12-28T20:49:20Z,,,,
18047353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666,4,"Crossler and Wilt Wallpaper Co.",,,,,,,,,,,2,,2012-12-28T20:49:20Z,,,,
18047355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,4,Janzer,,,,,,,,,,,2,,2012-12-28T20:49:20Z,,,,
18047357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668,4,"Norddeutsche Tapetenfabrik",,,,,,,,,,,2,,2012-12-28T20:49:20Z,,,,
18047359,,0,,2013-02-12T17:33:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3669,4,"Eckhardt Brothers",,,,,,,,,,,2,,2012-12-28T20:49:20Z,,,,
18041563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,4,"Jesse B. Carlton",,,,,,,,,,,2,,2012-12-28T20:43:07Z,,,,
18047361,,0,,2013-02-12T17:33:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3670,4,"Lewis F. Day",,3533,1,"Day, Lewis Foreman",2012-12-28T23:20:17Z,3457652,1,,2012-12-27T22:25:43Z,,,,,,,,
18047365,,0,,2013-02-12T17:33:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3672,4,"Jose de Andrada",,,,,,,,,,,2,,2012-12-28T20:49:21Z,,,,
18047367,,0,,2013-02-12T17:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3673,4,"Leoda Miller",,,,,,,,,,,2,,2012-12-28T20:49:21Z,,,,
18047369,,0,,2013-02-12T17:32:58Z,/m/0962h6,1,,2012-12-27T22:25:44Z,,,,,,,,,,,,,,,,,,,,,3674,4,"Cecil Aldin",,,,,,,,,,3328449,1,"Cecil Aldin",2012-12-28T23:20:17Z,,,,
18047371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675,4,"Charter Oak Wallpaper Company",,,,,,,,,,,2,,2012-12-28T20:49:21Z,,,,
18047375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3678,4,"Audrey Boughton",,,,,,,,,,,2,,2012-12-28T20:49:21Z,,,,
18041565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,4,"Ms. Helen Federico",,,,,,,,,,,2,,2012-12-28T20:43:07Z,,,,
18047379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3681,4,"Fred J. Brauer",,,,,,,,,,,2,,2012-12-28T20:49:21Z,,,,
18047381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3682,4,"Sue Ellen Appleman",,,,,,,,,,,2,,2012-12-28T20:49:21Z,,,,
18047383,,0,,2013-02-12T17:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3683,4,"Lebuff's Inc.",,,,,,,,,,,2,,2012-12-28T20:49:21Z,,,,
18047387,,0,,2013-02-12T17:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3685,4,"Bryan deBlois",,,,,,,,,,,2,,2012-12-28T20:49:22Z,,,,
18047389,,2,,2013-02-12T17:33:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3686,4,"Richard Carbone",,,,,,,,,,,2,,2012-12-28T20:49:22Z,,,,
18047393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689,4,"Fong Chow",,,,,,,,,,,2,,2012-12-28T20:49:22Z,,,,
18047395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690,4,"Marjorie S. Graff",,,,,,,,,,,2,,2012-12-28T20:49:22Z,,,,
18047397,,0,,2013-02-12T17:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3691,4,"Salubra-Werke A.G.",,,,,,,,,,,2,,2012-12-28T20:49:22Z,,,,
18047399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3692,4,"Gregory Herringshaw",,,,,,,,,,,2,,2012-12-28T20:49:23Z,,,,
18047401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3693,4,"Christine Tarkowski",,,,,,,,,,,2,,2012-12-28T20:49:23Z,,,,
18047403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3694,4,"Thematic Wallpaper Company",,,,,,,,,,,2,,2012-12-28T20:49:23Z,,,,
18047409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697,4,"Isobel Slomowitz",,,,,,,,,,,2,,2012-12-28T20:49:23Z,,,,
18040963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,4,"Mrs. Edna Sloan Beron",,,,,,,,,,,2,,2012-12-28T20:42:35Z,,,,
18047415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,4,"Skools, Inc.",,,,,,,,,,,2,,2012-12-28T20:49:24Z,,,,
18047417,,2,,2013-02-12T18:00:32Z,,,,,,,,,,,,,,,,,8200,1,"David Byrne",2012-12-28T23:20:18Z,,,,,3701,4,"David Byrne",,,,,,,,,,81795,1,"David Byrne",2012-12-28T23:20:18Z,,,,
18047419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702,4,"Henk Stallinga",,,,,,,,,,,2,,2012-12-28T20:49:24Z,,,,
18047421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3703,4,"Peter G. Scotese",,,,,,,,,,,2,,2012-12-28T20:49:24Z,,,,
18047423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704,4,"Takis Vassilakis",,,,,,,,,,950159,1,Takis,2012-12-28T20:49:24Z,,,,
18047425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705,4,"Takis Signals Unlimited",,,,,,,,,,,2,,2012-12-28T20:49:25Z,,,,
18047427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707,4,"Mrs. Sanae Asayama Sabattini",,,,,,,,,,,2,,2012-12-28T20:49:25Z,,,,
18041569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,4,"Mr. Seth Joseph Weine",,,,,,,,,,,2,,2012-12-28T20:43:07Z,,,,
18041571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,4,"Janet  Laib Gottlieb",,,,,,,,,,,2,,2012-12-28T20:43:08Z,,,,
18047437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,4,"Elaine Evans Dee",,,,,,,,,,,2,,2012-12-28T20:49:25Z,,,,
18047439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723,4,"Rudolph Berliner",,,,,,,,,,,2,,2012-12-28T20:49:26Z,,,,
18047441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3724,4,opb,,,,,,,,,,,,,,,,,
18047443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725,4,"Megan L. Smith",,,,,,,,,,,2,,2012-12-28T20:49:26Z,,,,
18047445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3726,4,ED,,,,,,,,,,,,,,,,,
18047449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3728,4,"Finch College Museum of Art",,,,,,,,,,,2,,2012-12-28T20:49:26Z,,,,
18047453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731,4,"Elizabeth Horwitz Marcus",,,,,,,,,,,2,,2012-12-28T20:49:27Z,,,,
18047455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3733,4,"Cooper Union Museum",,,,,,,,,,,2,,2012-12-28T20:49:27Z,,,,
18047457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734,4,"Barbara Duggan",,,,,,,,,,,2,,2012-12-28T20:49:27Z,,,,
18047459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737,4,"Gillian Moss",,,,,,,,,,,2,,2012-12-28T20:49:27Z,,,,
18047461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741,4,"Marilyn Symmes",,,,,,,,,,,2,,2012-12-28T20:49:27Z,,,,
18047465,,,,,/m/048ltn,1,,2012-12-28T20:49:27Z,,,,,,,,,,,,,,,,,,,,,3743,4,"National Academy of Design",,,,,,138365402,1,,2012-12-28T20:49:27Z,1127199,1,"National Academy of Design",2012-12-28T20:49:27Z,,,,
18047467,,0,,2013-02-12T18:00:32Z,/m/09c7b,1,,2012-12-27T22:25:52Z,,,,,,,,,,,,,,,,,,,,,3744,4,"Metropolitan Museum of Art",,45022,1,"Metropolitan Museum of New York",2012-12-28T23:20:18Z,,,,,37535,1,"Metropolitan Museum of Art",2012-12-28T23:20:18Z,,,,
18047469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3745,4,"P. Massar",,,,,,,,,,,2,,2012-12-28T20:49:28Z,,,,
18047471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3746,4,"A. Cross",,,,,,,,,,,,,,,,,
18047473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3749,4,"Beth Petriello",,,,,,,,,,,2,,2012-12-28T20:49:28Z,,,,
18041575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,4,"Lucille Tenazas",,,,,,,,,,,2,,2012-12-28T20:43:08Z,,,,
18047475,,,,,/m/0p1tx,1,,2012-12-28T20:49:28Z,,,,,,,,,,,,,,,,,75765,1,,2012-12-28T20:49:28Z,3750,4,"Victoria &  Albert Museum",,41981,1,,2012-12-28T20:49:28Z,,,,,97275,1,"Victoria and Albert Museum",2012-12-28T20:49:28Z,,,,
18047479,,0,,2013-02-12T18:00:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3755,4,"Giorgio Bolognetti, Bishop of Rieti",,,,,,,,,,,2,,2012-12-28T20:49:29Z,,,,
18047481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756,4,"Eleonore Kissel",,,,,,,,,,,2,,2012-12-28T20:49:29Z,,,,
18047485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759,4,"RIBA (Royal Institute of British Architects)",,,,,,,,,,,2,,2012-12-28T20:49:29Z,,,,
18041577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,4,"Ms. Susan Silton",,,,,,,,,,,2,,2012-12-28T20:43:08Z,,,,
18047487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760,4,KH,,,,,,,,,,160509,1,KHz,2012-12-28T20:49:29Z,,,,
18047493,,,,,/m/0246rh,1,,2012-12-28T20:49:30Z,,,,,,,,,,,,,,,,,,,,,3763,4,"Philadelphia Museum of Art",,,,,,,,,,404194,1,"Philadelphia Museum of Art",2012-12-28T20:49:30Z,,,,
18047497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767,4,"Milton Sonday",,,,,,,,,,,2,,2012-12-28T20:49:30Z,,,,
18041579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,4,"Mr. Andrew Blauvelt",,,,,,,,,,,2,,2012-12-28T20:43:08Z,,,,
18047513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3779,4,"Samantha Finch",,,,,,,,,,,2,,2012-12-28T20:49:31Z,,,,
18041581,,,,,/m/05_hf5,1,,2012-12-28T20:43:08Z,,,,,,,,,,,,,,,,,,,,,378,4,"The Baltimore Museum of Art",,,,,,,,,,1831849,1,"Baltimore Museum of Art",2012-12-28T20:43:08Z,,,,
18047517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3781,4,LP,,,,,,,,,,154192,1,LP,2012-12-28T20:49:31Z,,,,
18047519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3782,4,AC,,,,,,,,,,,,,,,,,
18047529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3789,4,"C. Cahill",,,,,,,,,,,2,,2012-12-28T20:49:32Z,,,,
18047537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795,4,dj,,,,,,,,,,,,,,,,,
18047543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3799,4,SR,,,,,,,,,,,,,,,,,
18040965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4,"Marian Clayden",,,,,,,,,,,2,,2012-12-28T20:42:35Z,,,,
18041585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,4,"Nolan Eckman Gallery",,,,,,,,,,,2,,2012-12-28T20:43:08Z,,,,
18047555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3807,4,"The Cleveland Museum of Art",,,,,,,,,,1066387,1,"Cleveland Museum of Art",2012-12-28T20:49:33Z,,,,
18047561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811,4,"Ohio State University School of Art",,,,,,,,,,,2,,2012-12-28T20:49:33Z,,,,
18047567,,,,,/m/02vqw3,1,,2012-12-28T20:49:34Z,,,,,,,,,,,,,,,,,,,,,3815,4,"Brooklyn Museum",,,,,,,,,,604865,1,"Brooklyn Museum",2012-12-28T20:49:34Z,,,,
18047569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816,4,"Lisa Podos",,,,,,,,,,,2,,2012-12-28T20:49:34Z,,,,
18041587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,4,"Ms. June Braun",,,,,,,,,,,2,,2012-12-28T20:43:08Z,,,,
18041589,,0,,2013-02-12T18:00:39Z,,,,,,,,,,,,,,,,,,,,,,,,,383,4,"Remington Products Co.",,,,,,,,,,,2,,2012-12-28T20:43:09Z,,,,
18041591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,4,"Ms. Ariel Holdsworth",,,,,,,,,,,2,,2012-12-28T20:43:09Z,,,,
18041593,,0,,2013-02-12T18:00:35Z,,,,,,,,,,,,,,,,,,,,,,,,,385,4,"ICF, Inc.",,,,,,,,,,,2,,2012-12-28T20:43:09Z,,,,
18047625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851,4,"E. Maurice Bloch",,,,,,,,,,,2,,2012-12-28T20:49:38Z,,,,
18047633,,0,,2013-02-12T18:02:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3855,4,"Stanislas Augustus II, King of Poland",,,,,,,,,,,2,,2012-12-28T20:49:39Z,,,,
18041595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,4,"PAUL REEVES",,,,,,,,,,,3,,2012-12-28T20:43:09Z,,,,
18047639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3860,4,"Adrienne Sturbois",,,,,,,,,,,2,,2012-12-28T20:49:39Z,,,,
18047661,,,,,/m/0q9h2,1,,2012-12-28T20:49:40Z,,,,,,,,,,,,,,,,,,,,,3873,4,"Solomon R. Guggenheim Museum",,,,,,,,,,104933,1,"Solomon R. Guggenheim Museum",2012-12-28T20:49:40Z,,,,
18047665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875,4,"The American Academy of Arts & Letters",,,,,,,,,,,2,,2012-12-28T20:49:41Z,,,,
18041599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,4,Christie's,,4530,1,,2012-12-28T20:43:09Z,,,,,155688,1,Christie's,2012-12-28T20:43:09Z,,,,
18047677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3882,4,"India Loval",,,,,,,,,,,2,,2012-12-28T20:49:41Z,,,,
18047689,,0,,2013-02-12T18:02:06Z,/m/0hhj3,1,,2012-12-27T22:26:09Z,,,,,,,,,,,,,,,,,,,,,3890,4,"Whitney Museum of American Art",,,,,,,,,,66106,1,"Whitney Museum of American Art",2012-12-28T23:20:18Z,,,,
18040967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4,"Titi Halle",,,,,,,,,,,2,,2012-12-28T20:42:35Z,,,,
18041603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,4,"Mr. Gilbert Tauber",,,,,,,,,,,2,,2012-12-28T20:43:10Z,,,,
18041605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,4,"Ms. Margaret Spader",,,,,,,,,,,2,,2012-12-28T20:43:10Z,,,,
18047721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910,4,DSS,,,,,,,,,,422966,1,DSS,2012-12-28T20:49:45Z,,,,
18047731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3915,4,CH,,,,,,,,,,,,,,,,,
18041607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,4,SisterSerpents,,,,,,,,,,,2,,2012-12-28T20:43:10Z,,,,
18047747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3925,4,"University of California Art Gallery",,,,,,,,,,,2,,2012-12-28T20:49:46Z,,,,
18047763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3935,4,"Elizabeth Haynes",,,,,,,,,,,2,,2012-12-28T20:49:47Z,,,,
18047771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3939,4,"Knoedler Galleries",,,,,,,,,,,2,,2012-12-28T20:49:48Z,,,,
18041611,,,,,/m/02vzpdl,1,,2012-12-28T20:43:10Z,,,,,,,,,,,,,,,,,,,,,394,4,"Simple Machines",,,,,,,,,,12305426,1,"Simple Machines",2012-12-28T20:43:10Z,,,,
18047783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947,4,"Graham Gallery",,,,,,,,,,,2,,2012-12-28T20:49:49Z,,,,
18047795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3955,4,"e h",,,,,,,,,,,,,,,,,
18047797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956,4,ss,,,,,,,,,,,,,,,,,
18047801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958,4,EB,,,,,,,,,,10380,1,"European Broadcasting Union",2012-12-28T20:49:50Z,,,,
18041615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,4,"Mr. Steve Albini",,,,,,,,,,,2,,2012-12-28T20:43:10Z,,,,
18047813,,3,,2013-02-12T18:01:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3966,4,"Jean Démosthène Dugourc",,31320,1,"Dugourc, Jean-Démosthène",2012-12-28T23:20:18Z,17492980,1,,2012-12-27T22:26:19Z,,,,,,,,
18041617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,4,Matuschka,,,,,,,,,,,2,,2012-12-28T20:43:10Z,,,,
18047817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3970,4,"John Kenneth Tilton",,,,,,,,,,,2,,2012-12-28T20:49:52Z,,,,
18047825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3976,4,"M W S",,,,,,,,,,,,,,,,,
18047827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980,4,"Deborah S. Shinn",,,,,,,,,,,2,,2012-12-28T20:49:52Z,,,,
18047829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983,4,"Horace L. Hotchkiss, Jr.",,,,,,,,,,,2,,2012-12-28T20:49:53Z,,,,
18047831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3984,4,ccd,,,,,,,,,,3564181,1,"CloneCD Control File",2012-12-28T20:49:53Z,,,,
18041621,,0,,2013-02-12T17:45:21Z,,,,,,,,,,,,,,,,,,,,,,,,,399,4,"Ms. Louise Fili",,,,,,,,,,,2,,2012-12-28T20:43:11Z,,,,
18047849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3999,4,"Kate Milkin",,,,,,,,,,,2,,2012-12-28T20:49:54Z,,,,
18040903,,,,,,,,,500018823,1,"Larsen, Jack Lenor",2012-12-28T23:20:18Z,618404,1,"Jack L. Larsen",2012-12-28T23:20:18Z,,,,,,,,,,,,,4,4,"Jack Lenor Larsen",,53909,1,"Larsen, Jack Lenor",2012-12-28T23:20:18Z,92026416,1,,2012-12-27T22:17:31Z,22528480,1,"Jack Lenor Larsen",2012-12-28T23:20:18Z,,,,
18041623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,4,"Mr. Joshua Mack",,,,,,,,,,,2,,2012-12-28T20:43:11Z,,,,
18047853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,4,"Ann Hysa Dorfsman",,,,,,,,,,,2,,2012-12-28T20:49:54Z,,,,
18041625,,3,,2013-02-12T17:45:25Z,,,,,,,,,,,,,,,,,8271,1,"Edward Fella",2012-12-28T23:20:18Z,,,,,401,4,"Edward Fella",,,,,,,,,,11207829,1,"Edward Fella",2012-12-28T23:20:18Z,,,,
18047873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016,4,"Massar - do not use",,,,,,,,,,,2,,2012-12-28T20:49:56Z,,,,
18047875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018,4,chs,,,,,,,,,,,,,,,,,
18041627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,4,"Henry Spencer",,,,,,,,,,172980,1,"Henry Spencer",2012-12-28T20:43:11Z,,,,
18047881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021,4,PM,,,,,,,,,,272347,1,PM,2012-12-28T20:49:56Z,,,,
18047883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4022,4,"Dr. Haus Huth",,,,,,,,,,,2,,2012-12-28T20:49:56Z,,,,
18047893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4027,4,"P. Massar - do not use",,,,,,,,,,,2,,2012-12-28T20:49:57Z,,,,
18047895,,0,,2013-02-12T18:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,4028,4,"Girolamo Fontana",,,,,,,,,,,2,,2012-12-28T20:49:57Z,,,,
18041629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,4,"Kelmscott Gallery",,,,,,,,,,,2,,2012-12-28T20:43:11Z,,,,
18047901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4032,4,"Allison Cross",,,,,,,,,,,2,,2012-12-28T20:49:57Z,,,,
18047903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4034,4,RB?,,,,,,,,,,,,,,,,,
18041633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,4,"Minnesota AIDS Project",,,,,,,,,,,2,,2012-12-28T20:43:12Z,,,,
18047931,,0,,2013-02-12T17:44:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4052,4,"Guiseppe Cesari",,76865,1,,2012-12-27T22:26:28Z,42110310,1,,2012-12-27T22:26:28Z,902123,1,"Giuseppe Cesari",2012-12-28T23:20:19Z,,,,
18047935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4055,4,"A. Robison",,,,,,,,,,,2,,2012-12-28T20:50:00Z,,,,
18047939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4057,4,CM,,,,,,,,,,223242,1,CM,2012-12-28T20:50:00Z,,,,
18047941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4058,4,smh,,,,,,,,,,,,,,,,,
18047943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4059,4,sm,,,,,,,,,,,,,,,,,
18041635,,,,,/m/02762gx,1,,2012-12-28T20:43:12Z,,,,,,,,,,,,,,,,,,,,,406,4,"AIDS Action Committee",,,,,,,,,,8512380,1,"AIDS Action Committee of Massachusetts",2012-12-28T20:43:12Z,,,,
18047947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4061,4,"The DeAndrado's",,,,,,,,,,,2,,2012-12-28T20:50:01Z,,,,
18047949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4062,4,"MLS rb",,,,,,,,,,,2,,2012-12-28T20:50:01Z,,,,
18047951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4065,4,tl,,,,,,,,,,,,,,,,,
18047955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067,4,jlt,,,,,,,,,,,,,,,,,
18047957,,0,,2013-02-12T17:44:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4068,4,"Vincenzo di Raffaello de' Rossi",,11595,1,"de Rossi, Vincenzo",2012-12-28T23:20:19Z,5776239,1,,2012-12-27T22:26:30Z,,,,,,,,
18041637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,4,"Brother's Network",,,,,,,,,,,2,,2012-12-28T20:43:12Z,,,,
18047959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4070,4,ao,,,,,,,,,,,,,,,,,
18047961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4072,4,"The Corcoran Gallery of Art",,,,,,,,,,,2,,2012-12-28T20:50:02Z,,,,
18041639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,4,"St. Jivago Desanges",,,,,,,,,,,2,,2012-12-28T20:43:12Z,,,,
18047981,,0,,2013-02-12T17:44:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4082,4,"F.E. James Co.",,,,,,,,,,,2,,2012-12-28T20:50:04Z,,,,
18047983,,0,,2013-02-12T17:44:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4084,4,"C. H. H. Geffroy",,,,,,,,,,,2,,2012-12-28T20:50:04Z,,,,
18047987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4087,4,"Avery Architectural & Fine Arts Library",,,,,,,,,,,2,,2012-12-28T20:50:04Z,,,,
34624609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4089,4,hoh,,,,,,,,,,,,,,,,,
18041641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,4,"Women and AIDS Resource Network",,,,,,,,,,,2,,2012-12-28T20:43:12Z,,,,
18047989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092,4,lb,,,,,,,,,,,,,,,,,
