Hans Krondahl,18046225,0,0
Arthur Georg Jensen,18046227,0,0
Dora Jung,18046235,0,0
Hippolyte Le Bas,18046239,22923470,16588238
Leisner,18046241,0,0
Francois Gorgerat,18046243,0,0
Soehnee L'Aine et Cie,18046245,0,0
Dubern & Cie.,18046247,0,0
J.P.Meiller et Cie.,18046249,0,0
Gonssollin Freres,18046251,0,0
LeLievre Heutte Vimeux & Comp.,18046253,0,0
M.Buchot,18046255,0,0
Torcat & Long,18046257,0,0
J-D. Bridel et fils,18046259,0,0
Belliard Freres,18046261,0,0
Jacques de Mainville,18046263,0,0
Weber Pere et fils,18046265,0,0
Louis Bire et Verdonnet,18046267,0,0
Robert H. Bovet,18046269,0,0
Riverdale Fabrics,18046271,0,0
Ken Scott,18046273,96099439,0
Jens Rissom,18046275,0,0
"L. Anton Maix, Inc.",18046277,0,0
Bayon et Gautier Lemasurier,18046279,0,0
Gorgerat Freres,18046281,0,0
Owen Jones,18046283,76071,1657648
Jean Patou,18046285,60466024,0
C. White,18046287,0,0
"Haussmann, Jordan Hirn et Comp.",18046289,0,0
Fiorucci,18046291,0,0
Shoolbreds & Co.,18046293,0,0
Bouch & Coath,18046295,0,0
Miles & Edwards,18046299,0,0
I & L Simpson,18046301,0,0
Grants Brothers,18046303,0,0
C. Widmer,18046305,0,0
John Hewson,18046307,0,0
P/Kaufmann,18046311,0,0
James W.& C. Ward,18046313,0,0
Orinoka Mills,18046321,0,0
Deutsche Werkstätten GmbH,18046325,0,0
Joanne Segal Brandford,18046331,0,0
Nixon & Co.,18046333,0,0
Harry Wearne,18046335,0,0
F. Schumacher & Co.,18046337,0,0
Josef Frank,18046343,32787930,20860950
Hermès,18046351,0,0
Josef Hoffmann,18046353,66567152,10899874
Karl Mann Associates,18046359,0,0
"Maxwell & Co., S.A.",18046361,0,0
S.A. Maxwell & Co.,18046363,0,0
"Arthur Sanderson & Sons, Ltd.",18046365,0,0
"Thomas Strahan & Co., Manufactory",18046371,0,0
Beatrix Potter,18046377,59088051,4481
Crown Wallcoverings Ltd.,18046379,0,0
B.S.P. Co.,18046383,0,0
F.F. Inc.,18046385,0,0
Paul Dumas,18046387,0,0
J.C. Eisenhart Wallpaper Co.,18046393,0,0
"Summa Artworks, Ltd.",18046397,0,0
Chromacomp Inc.,18046399,0,0
Jeffrey & Company,18046407,0,0
"Katzenbach and Warren, Inc.",18046413,0,0
M.H. Birge & Sons Co.,18046415,0,0
F. Arthur,18046417,0,0
"Piazza Prints, Inc.",18046419,0,0
United Wallpapers,18046421,0,0
James Seeman Studios Inc.,18046427,0,0
"Harben Papers, Inc.",18046433,0,0
Kate Faulkner,18046437,0,0
Jean-Baptiste Réveillon,18046439,55277821,10029748
Dufour et Leroy,18046441,0,0
"Brunschwig & Fils, Inc.",18046443,0,0
Jean-Julien Deltil,18046447,59358067,0
Alfred Peats Company,18046459,0,0
"Montgomery Ward & Co., Inc.",18046461,0,0
"Sears, Roebuck and Co.",18046463,0,0
"Trimz Company, Inc.",18046465,0,0
Duro,18046467,0,0
"Louis W. Bowen, Inc.",18046469,0,0
Child-Life Wallpaper Co.,18046471,0,0
Rasch & Company,18046473,0,0
The Birge Company - - do not use,18046475,0,0
Flammersheim & Steinmann,18046477,0,0
"Nancy McClelland, Inc.",18046479,0,0
"Raintree Designs, Inc.",18046483,0,0
Mary McFadden,18046485,0,0
Allen-Higgins Co.,18046489,0,0
York Card & Paper Co.,18046491,0,0
Frederick Beck & Co.,18046493,0,0
Robert S. Hobbs & Co.,18046495,0,0
Janeway & Carpender,18046497,0,0
Leissner & Louis,18046499,0,0
"Diament & Co., A.L.",18046503,0,0
J. & Comp'y.,18046505,0,0
Carey Bros. W.P. Mfg. Co.,18046507,0,0
Standard Papers,18046509,0,0
Andre Groult,18046513,0,0
Rene Crevel,18046515,9845043,2038953
"Geffroy, C.H.H., for Nancy McClelland",18046517,0,0
Mills & Co./Hartford,18046519,0,0
Independent Wall Paper Co.,18046523,0,0
William Justema,18046525,0,0
G.W.P. Co.,18046527,0,0
Charles Burchfield,18046529,34533792,3311818
Paul Wunderlich,18046531,95837568,28720037
Marburg,18046533,0,0
Allen Jones,18046535,24801660,747166
Jean Tinguely,18046537,12338336,7328346
Otmar Alt,18046539,64798469,0
Werner Berges,18046541,20471275,0
Peter Phillips,18046543,92377914,5741147
Getulio Alviani,18046545,54954281,19467874
Niki de St. Phalle,18046547,0,0
V. L.H. Schmidt,18046549,0,0
Fritz August Breuhaus de Groot,18046551,18065418,9014286
Hobe Erwin Editions,18046553,0,0
Portia LeBrun,18046555,0,0
Robert Caillard,18046557,0,0
"Edelman Studios, Inc.",18046559,0,0
Renverne Corporation,18046563,0,0
Edouard Muller,18046565,0,0
Jules Desfossé,18046567,0,0
The P. Co.,18046571,0,0
The Schmitz-Horning Co.,18046573,0,0
A.B. Durotapet,18046575,0,0
Sven Hesselgren,18046577,0,0
Norrkopings Tapetfabrik,18046579,0,0
Carl-Axel Acking,18046581,0,0
Gerd Goran,18046583,0,0
Bent Karlby,18046585,0,0
Goteborgs Tapetfabrik,18046587,0,0
Lars Hedberg,18046589,0,0
J. Dahlander and Co.,18046591,0,0
Sigvard Bernadotte,18046593,0,0
Ljungqwists Tapetfabrik,18046595,0,0
A.B. Kalmar Nya Tapetfabrik,18046597,0,0
A.B. Nordiska Tapetfabriken,18046599,0,0
A.B. Kabergs Tapetfabrik,18046601,0,0
Howell and Brothers,18046621,0,0
"Richard E. Thibaut, Inc.",18046623,0,0
Albert Ainsworth,18046625,0,0
Wylie & Lochhead,18046627,0,0
David Blackley Co.,18046629,0,0
The Praeger Co.,18046631,0,0
Duppa and Slodden,18046633,0,0
Jean-Baptiste Fay,18046635,0,0
Henry Gledhill & Co.,18046637,0,0
Gledhill Wall Paper Co.,18046639,0,0
Peggy Angus,18046643,96514324,21168564
Jean-Franco de Troy,18046645,0,0
Ferrouillat,18046647,0,0
Elizabeth A. Wadhams,18046649,0,0
Wm. Campbell Wall Paper Company,18046651,0,0
"Shand Kydd, Ltd.",18046653,0,0
Delicourt,18046655,0,0
Tapetenfabrik Hosel,18046657,0,0
Crace and Sons,18046659,0,0
Grace Lincoln Temple,18046661,0,0
William Burges,18046663,17615262,35018374
Brightwen Binyon,18046665,96073289,0
William H. Mairs and Company,18046667,0,0
Scott Wilson,18046669,0,0
Liberty Paper & Bag Co.,18046675,0,0
Mayflower Wallpapers,18046677,0,0
The Art Wallpaper Mills,18046679,0,0
Y.C. & P. Co.,18046681,0,0
"Hobbs, Benton & Heath",18046683,0,0
"United Wallpaper Factories, Inc.",18046685,0,0
Ebenezer Clough,18046687,0,0
Peerless Wall Paper Co.,18046689,0,0
"Cole and Son, Ltd.",18046691,0,0
Xavier Mader,18046693,0,0
Pageant Wallpaper,18046695,0,0
E.S.,18046697,0,0
"Imperial Wallcoverings, Inc.",18046699,0,0
Henry Butler,18046701,0,0
Paul Balin,18046703,0,0
Andy Warhol,18046705,56617645,864
Gillet et Fils,18046707,0,0
American Wall Paper Manufacturers' Association,18046709,0,0
Janeway & Co. Inc.,18046711,0,0
W.N. Peak,18046713,0,0
Cresswell & Washburn Ltd,18046715,0,0
"Wagner, Wagner & Co. Inc",18046717,0,0
S.M. Hexter Company,18046721,0,0
Edward Bawden,18046723,64278933,1830848
Le Corbusier (Charles Edouard Jeanneret-Gris),18046725,0,0
National Wallpaper Co.,18046727,0,0
Whiting & Sons,18046729,0,0
Xartwall,18046731,0,0
U.W.P.C. of N.A.,18046737,0,0
Einbeck Herting,18046739,0,0
"Wilton E. Owen, Inc.",18046741,0,0
Braendli,18046751,0,0
Tekko,18046753,0,0
Jofa,18046763,52966726,3670339
Desfossé et Karth,18046779,0,0
"Jones and Erwin, Inc.",18046781,0,0
"Bassett & Vollum, Inc.",18046783,0,0
Standard Wall Paper Company,18046787,0,0
York Wall Paper Company,18046793,0,0
"Becker, Smith & Page, Inc.",18046795,0,0
"Patterson-Piazza, Inc.",18046803,0,0
Charles Francis Annesley Voysey,18046811,13110832,2794352
"Benton, Heath & Co.",18046823,0,0
"Laverne International, Ltd.",18046825,0,0
Teresa Kilham,18046827,0,0
Enterprise Wallpaper,18046831,0,0
J.C. Eisenhart Wall Paper Co.,18046833,0,0
"The Charles Williams Stores, Inc.",18046835,0,0
James D Gaffney,18046837,0,0
Walcrest,18046839,0,0
W. Scott Morton,18046841,0,0
W.H. Mairs & Co.,18046845,0,0
Charles L.L. Muller,18046849,0,0
Stamford Wallpaper Co.,18046857,0,0
Carola Massenberg,18046859,0,0
Kunstler-Tapeten,18046861,0,0
The Joliet Wallpaper Mills,18046863,0,0
Gilbert Wall Paper Company,18046865,0,0
Barnes Wall Paper Company,18046867,0,0
Mountville,18046869,0,0
"Atlas Wall Paper Mills, Inc.",18046871,0,0
Lucky Star Wallpaper,18046873,0,0
Globe Mills,18046875,0,0
James Seeman,18046877,0,0
"The Prager Company, Inc.",18046879,0,0
"Vougue Line, The",18046881,0,0
Lennon Wall Paper Company,18046883,0,0
Peacock,18046885,0,0
Ronkonkoma Wall Paper Corporation,18046887,0,0
Muralia,18046889,0,0
Staunton,18046891,0,0
Sunworthy,18046893,0,0
Nancy Warren,18046895,0,0
R. Morgan Wall Paper Mills,18046897,0,0
Reginold N. Boxer Division,18046899,0,0
Griffin-Sefton Inc.,18046901,0,0
Reg. N. Boxer Co. Ltd.,18046903,0,0
Sir J.M. Barrie,18046909,0,0
Bailey Wallpaper Company,18046911,0,0
"Watson, Foster, and Co.",18046913,0,0
Alma Barr Manufacturing Company,18046915,0,0
"The Jack Denst Designs, Inc.",18046917,0,0
I. Lappin Wallpaper,18046919,0,0
"Sigfrid K. Lonegren, Inc.",18046923,0,0
Philadelphia Wall Paper Mills,18046925,0,0
Hitchner and Yerkes,18046927,0,0
George Halbert Wallpaper,18046929,0,0
Cory-Heller Company,18046931,0,0
Ithaca Wallpaper Mills,18046935,0,0
Wallace Wall-Paper Co.,18046939,0,0
Wilson and Fenimore,18046941,0,0
"Warren, Fuller and Co.",18046943,0,0
Kayser & Allman,18046945,0,0
New York Card and Paper Co.,18046947,0,0
Wm. H. Gledhill,18046949,0,0
C. & W.,18046953,0,0
Keystone Wall-Paper Company,18046955,0,0
"Steubenville Wallpaper Company, The",18046957,0,0
William H. Gledhill,18046959,0,0
E.V.K.,18046961,0,0
Williamson,18046963,0,0
A.M.P. & C.M. of U.S.,18046965,0,0
Potter Wallpaper,18046967,0,0
Columbia Wallpaper,18046969,0,0
Middleton Paper Company,18046971,0,0
Gossler and Wilt Wall Paper Co.,18046973,0,0
Smith Campbell Co.,18046975,0,0
Joan Perry,18046977,0,0
John Rombola,18046981,0,0
Herndon Papers,18046983,0,0
Denys Fitzpatrick,18046985,0,0
Ericson & Weiss,18046987,0,0
"Woodson Wallpapers, Inc.",18046995,0,0
Anthony Little,18046999,0,0
Eaglesham Accessories,18047003,0,0
"Philip Graf Wallpapers, Inc.",18047005,0,0
Ben Morris,18047007,0,0
Hubbell Pierce Wallpapers,18047009,0,0
Facade Papers Inc.,18047015,0,0
United Wallpaper Inc.,18047017,0,0
"Timely Service, Inc.",18047019,0,0
"Gene McDonald, Inc.",18047021,0,0
Screen Reproduction Inc.,18047031,0,0
Multiplex Display Fixture Co.,18047033,0,0
Artcraft Wallpaper Company,18047035,0,0
Greeff Fabrics Inc.,18047039,0,0
Gene McDonald,18047063,0,0
"James Kemble Mills, Inc.",18047065,0,0
Frau Sattler,18047067,0,0
Niagara Wall Paper Co.,18047071,0,0
Nevius & Haviland,18047073,0,0
Ellen Fricke,18047077,0,0
"Bramasche, Rasch and Co.",18047079,0,0
Antoine Pier Mongin,18047081,0,0
Marburger Tapetenfabrik,18047087,0,0
Manufacture Erismann et Cie.,18047089,0,0
Metaxin & Yorick (?),18047093,0,0
Charles Dana Gibson,18047097,49342220,275016
Paulot & Carre,18047101,0,0
Margaret Kellerman,18047103,0,0
Grace Ohanian,18047105,0,0
Jackson Ellis Co.,18047107,0,0
Hannah Davis,18047111,0,0
A. H. Jacobs & Co.,18047121,0,0
Molly Coman,18047127,0,0
H. Barnes,18047129,0,0
Falconetto Designs,18047131,0,0
Hosel Tapeten,18047133,0,0
Putnam and Roff,18047145,0,0
"Wall Trends, Inc.",18047157,0,0
William J. Galligan,18047159,0,0
Albert Warner,18047161,0,0
Alexander Calder,18047163,96096,213216
George Byrnes and Co.,18047167,0,0
"Adams, Desy & London",18047169,0,0
Denst and Soderland,18047171,0,0
Clarence Hawking,18047173,0,0
John R. Denst,18047175,0,0
Robert Schneeberg,18047179,0,0
Mildred C. McNutt,18047185,0,0
Han-Tec,18047187,0,0
"Lohlker Murdoch, Inc.",18047191,0,0
Chester Gould,18047195,73854107,67257
Ramon Prats,18047197,0,0
Bellwether Design,18047199,0,0
Paul McCobb,18047201,137118491,19589898
Tradition House,18047203,0,0
Vera Neumann,18047207,0,0
B.B. Brager,18047209,0,0
Harold Molander,18047211,0,0
Cuno Fischer,18047215,96269720,0
Arnold Blanch,18047217,8916620,24347277
Aaron Bohrod,18047219,47563942,10336533
Adolf Dehn,18047221,50023467,8861575
Jean de Botton,18047223,100331519,0
Foto Murals of California,18047225,0,0
Wall-dec Company,18047231,0,0
Nancy McClelland,18047239,0,0
A. Fassler,18047247,0,0
A. During,18047249,0,0
William J. Quigley,18047251,0,0
Alfred Le Clere,18047253,0,0
J. Duppa,18047255,0,0
Glencraft,18047257,0,0
Binnie B. Wilson,18047263,0,0
Blue River Handprints,18047279,0,0
Berghof/Landes/Rang,18047283,251940499,0
Ginbande-Design,18047285,0,0
Wolfgang Laubersheimer,18047287,0,0
George J. Sowden,18047289,0,0
Pablo Picasso,18047293,15873,24176
Peter Lecroix,18047309,0,0
Dorothy Hilton,18047311,0,0
Kate Greenaway,18047313,64163914,163444
Hayward and Son,18047315,0,0
Augusta Bartholomew,18047325,0,0
Stanley Bate,18047333,0,0
Remien and Kuhnert Co.,18047335,0,0
Warner Company,18047339,0,0
C.and J.G. Potter,18047343,0,0
William Wegman,18047345,41897306,1340041
"Empire Wallpaper and Paint Co., Inc",18047347,0,0
J. C. Arnold,18047351,0,0
Eckhardt Brothers,18047359,0,0
Lewis F. Day,18047361,3457652,0
Jose de Andrada,18047365,0,0
Leoda Miller,18047367,0,0
Cecil Aldin,18047369,73845355,3328449
Victoria Wittek,18047373,0,0
Lebuff's Inc.,18047383,0,0
Bryan deBlois,18047387,0,0
Richard Carbone,18047389,0,0
Salubra-Werke A.G.,18047397,0,0
Martin Josef Rückert,18047405,0,0
David Byrne,18047417,0,0
Metropolitan Museum of Art,18047467,126238294,0
"Giorgio Bolognetti, Bishop of Rieti",18047479,0,0
"Stanislas Augustus II, King of Poland",18047633,0,0
Whitney Museum of American Art,18047689,0,0
Jean Démosthène Dugourc,18047813,17492980,0
Girolamo Fontana,18047895,95694823,0
Guiseppe Cesari,18047931,42110310,902123
Vincenzo di Raffaello de' Rossi,18047957,5776239,0
F.E. James Co.,18047981,0,0
C. H. H. Geffroy,18047983,0,0
ELLIS,18048029,50102977,2686607
VOLPE,18048031,0,0
The Wall Paper Manufacturers Limited,18048063,0,0
LINCOLN,18048067,76349832,307
HERTING,18048069,0,0
Wiener Werkstätte,18048101,66567152,10899874
"Herman Miller, Inc.",18048151,0,0
William Katchenbach,18048157,0,0
The Canadian Wallpaper Manufacturers Ltd.,18048163,0,0
Defosse et Karth,18048171,0,0
FASSLER,18048173,0,0
Ynugue Lundstrom/Duro?,18048237,0,0
Gledhill Wall Paper Company,18048241,0,0
J.I. Meiller et Cie,18048249,0,0
Company of Mastercraftsmen,18048259,0,0
"Brunswick-Balke, Collender, Co., Plumbers",18048271,0,0
Luce Furniture Company,18048281,0,0
Estey Manufacturing Co.,18048283,0,0
Mr. and Mrs. Arthur D. Berliss,18048287,0,0
Stow-Davis Furniture Company,18048289,0,0
S. A. Maxwell Company,18048309,0,0
J.J.L. and Co.,18048323,0,0
"Publications Section, Emergency Fleet Corporation",18048327,0,0
Warner-Thebaut Co.,18048333,0,0
J. Zuber et Cie,18048341,0,0
A. H. Davenport,18048343,0,0
H. H. Mott,18048345,0,0
D & M,18048347,0,0
General Consumer Electronics Corporation,18048351,0,0
Ruth Erickson,18048355,0,0
"Etalage Fabrics and Wallcoverings, Inc.",18048359,0,0
"Goldsmiths and Silversmiths Co., Ltd.",18048387,0,0
Leerdam Glasfabriek,18048391,0,0
"Grieksche A [de] (the Greek A Factory), founded 1658",18048401,0,0
Pieter Adriaensz Kocks,18048403,96411498,0
Metalen Pot [de] (the Metal Pot Factory),18048405,0,0
Vergulde Astonnekens [de 3] (3 Golden Ash Barrels),18048407,0,0
de Dobbelde Schenckan (the Double Jug Factory),18048409,0,0
De 3 Klokken (the 3 Clocks Factory),18048411,0,0
Vergulde Bloempot [de] (the Golden Flowerpot),18048413,0,0
Blow Molded Recreation Equipment Company,18048423,0,0
"N.Y.C. Dept of Water Supply, Gas and Electricity",18048425,0,0
"Jean Couzon Orfevre, Chabanne Division",18048427,0,0
Dmitry  Iosifovich (Ivanovich) Ivanov,18048433,0,0
Nina Alexeevna Zander,18048435,0,0
Alexei Nikolaevich Kolosov,18048437,0,0
A. Gromov,18048439,0,0
Tatiana Mikhailovna Demorei,18048441,0,0
Proletarian Porcelain Factory,18048443,0,0
A. Emelianova,18048445,0,0
"Shchekotikhina-Pototskaya, Alexandra Vasilievna",18048447,0,0
T. Glebova,18048449,48564042,0
Freiberg Porcelain Factory,18048451,0,0
L. Dibrova,18048453,0,0
Baranovsky Porcelain Factory,18048455,0,0
D. S. Goch,18048457,0,0
O.V. Ivanova,18048459,0,0
"Knoll International, European Textile Collection",18048461,0,0
Schiffer Prints (a division of Mil-Arts Co.),18048469,0,0
Cranbrook Academy Design Department,18048475,0,0
Scotten-Dillon Co.,18048479,0,0
"Chicago Wall Paper Manufacturers, Co.",18048483,0,0
Hermann Gretsch,18048491,50033253,0
Rozenburg Pottery and Porcelain Factory,18048495,135947991,0
Theophile Alexandre Steinlen,18048503,76323168,1089837
C.A. Lion Cachet,18048505,54034845,0
Paul T. Frankl,18048547,79427531,10036067
Maria Monaci Gallenga,18048553,0,0
Gaetano Bertolani,18048555,251046979,0
Vladimir Stenberg,18048563,0,0
Witold Gordon,18048567,0,0
Ioannes (Giovanni) Stradanus,18048571,0,0
"Anders-Orr & Associates,Inc",18048577,0,0
General Electric Company,18048579,0,0
"Numetal Surfaces, Inc.",18048583,0,0
Niki de Saint-Phalle,18048585,108439932,351248
Salubra,18048587,0,0
Kvadrat,18048595,0,0
Judith Kngwarreye,18048597,0,0
Signe Persson-Melin,18048599,0,0
Kay Bojesen,18048601,13515766,28017210
Bertil Vallien,18048603,0,0
Carl Auböck,18048607,96074847,0
Marrku Salo,18048609,0,0
Ernst Felix,18048611,0,0
Tommi (Anton) Parzinger,18048617,0,0
"Alkahn Labels, Inc.",18048629,0,0
Modern Arts Packaging,18048649,0,0
Packaging Specialties Co.,18048651,0,0
Thomas Gentille,18048671,96143688,0
Hoytema,18048685,5237677,0
Fanny Levine,18048687,0,0
Gidding Jaap,18048689,0,0
Pillivuyt & Cie,18048691,0,0
Dimitrov Porcelain Factory,18048697,0,0
T. C. Brown,18048699,0,0
Minton's,18048701,0,0
Benson,18048703,0,0
Union Porcelain Works,18048705,0,0
Marguerite Friedlaender-Wildenhain,18048707,75135495,3554044
Alton Butterfield,18048709,0,0
Shanghai Textile Research Institute,18048711,0,0
Mendell & Oberer,18048713,0,0
Delta,18048715,0,0
M & Co.,18048717,0,0
Cheryl R. Riley,18048725,0,0
Private collection,18048729,0,0
William D. Goryl,18048733,0,0
Evelyn Sherwood,18048735,141802538,0
Roland Stickney,18048741,0,0
Jack Wright,18048743,0,0
George Payne,18048745,0,0
Ruth Patsy Kline,18048747,0,0
Amable Leroy,18048759,0,0
Delicort et Cie,18048761,0,0
Iannelli Studios Designers,18048763,0,0
Gaylord Specialties Corp.,18048769,0,0
Modern Arts,18048775,0,0
Freiherr von Poschinger Krystallglasfabrik,18048783,0,0
Mme. Buettel Arnould French Millinery,18048785,0,0
United-DeSoto Wallpaper Company,18048791,0,0
P.J. Elling,18048805,0,0
Stephen Copeland,18048925,0,0
Martinez,18048933,0,0
Antonio Perez Niko,18048935,0,0
Christian Johannes van der Hoef,18048937,0,0
Begeer,18048939,0,0
N.V. Koninklijke,18048941,0,0
K.P.C. (Karel Petrus Cornelis) de Bazel,18048945,0,0
J.W. Mijnlief,18048947,0,0
"Onder den St. Maarten Workshop, Zaltbommel",18048949,0,0
"J.M. van Kempen and Son, Voorschoten",18048953,0,0
J.J.Pieter Oud,18048955,0,0
"Street & Smith Publications, Inc.",18048961,0,0
Manufacture Anglaise du Chateau de Sevres,18048963,0,0
Petitpierre & Compe. Nantes,18048967,0,0
Manufacture de Dubern & Comp. a Nantes,18048969,0,0
Herman Miller Furniture Company,18049013,145332362,0
Gebr. Rasch GmbH & Co.,18049019,0,0
Jean Elysée Puiforcat,18049021,0,0
Paul Dean,18049029,0,0
Paul Dillon,18049031,0,0
Greg Dunlap,18049033,0,0
Chris Eselgroth,18049035,0,0
Maura Dillon,18049037,0,0
WMF Aktiengesellschaft,18049043,0,0
Aaron Bohrad,18049047,0,0
Haussmann,18049049,44300016,52800
Lecier Freres,18049051,0,0
Saunier,18049053,0,0
Meillier et Cie,18049055,0,0
MF et Cie,18049057,0,0
Thomas Clarkson & Co.,18049061,0,0
Petitpierre Freres,18049065,0,0
American Print Works,18049067,0,0
Drenttel Doyle Partners,18049081,0,0
Irwin Glass,18049101,0,0
Ruudt Peters,18049105,0,0
Michael Becker,18049109,0,0
Studio X,18049115,155854259,0
Stephen Peart,18049117,173456995,0
Rolodex,18049121,0,0
Else Dorr,18049125,0,0
Carstens-Uffrecht,18049127,0,0
Elsterwerda,18049129,0,0
Erwin Spuler,18049131,0,0
Schramberg,18049133,0,0
Wachtersbach,18049135,0,0
Haël-Werkstätten,18049137,0,0
Goebel,18049139,0,0
Edwin Werner & Co,18049141,0,0
C.A. Lehman & Sohn,18049143,0,0
Theodor Paetsch,18049145,0,0
International Business Machines Corp. (IBM),18049147,0,0
"Apple Computer, Inc.",18049149,0,0
Abraham Bosse,18049155,61542289,681834
John Nels Hatleberg,18049157,0,0
Telekom,18049165,0,0
Saunders Machine & Tool Corp.,18049167,0,0
Gallé,18049175,73895789,4862821
Daum,18049179,96555949,337688
Van Cleef and Arpels,18049191,0,0
D. Gumbiner,18049193,0,0
C. V. Gibert,18049195,0,0
F. Nicoud,18049197,0,0
Merry-Joseph Blondel,18049199,39647231,21425312
Rebeca Méndez,18049203,0,0
Jean Adrien Mercier,18049219,12312389,0
Michael Bierut,18049223,148836516,0
Willi Kunz,18049225,0,0
Keith Brown,18049227,0,0
Steve Farrar,18049229,0,0
Jager Di Paola Kemp,18049231,0,0
David Covell,18049233,0,0
DuBois Pere et Freres,18049241,0,0
J.H. Thorp Co.,18049317,0,0
Art Smith,18049319,0,0
Sarah Cooper Hewitt,18049321,0,0
Charles-Antoine Coypel,18049327,64113270,13293492
Glen Boyle,18049337,0,0
"Dorothy Draper & Co., Inc.",18049339,0,0
The Curwen Press,18049341,0,0
Louis Lafitte,18049343,19949939,0
"Charles X, King of France",18049349,96583780,62531
Pierre Huard,18049351,0,0
Alexandre Evariste Fragonard,18049353,76392785,16881561
"Boullemier, Sr. and Jr.",18049355,0,0
Boquet,18049357,19820307,0
Riton,18049359,0,0
Vicomte de la Rochefoucauld,18049361,0,0
HGH Design Group,18049397,0,0
Mabel Sarton,18049399,0,0
Pignet et Cie,18049447,0,0
Joseph Dufour et Cie.,18049449,0,0
Mario Botta,18049451,95775085,19958
Donelda Fazakas,18049461,0,0
John Munns,18049463,0,0
Leon Nikojajevitsch Rosenberg,18049465,0,0
Léon Nikolajewitsch Bakst,18049467,56729112,1186999
Serge Soudeikine,18049471,74116027,2597004
Pennsylvania Railroad,18049475,0,0
Jacques-Denis Antoine,18049491,44412555,21442470
Pellerin et Cie.,18049493,0,0
"William Lescaze and J. Gordon Carr, Associates, Architects",18049497,0,0
Etienne-Louis Boullée,18049499,24651533,61154
Heinz Edelmann,18049501,91374219,1555286
United Artists,18049503,0,0
General Dynamic Corporation,18049511,0,0
Charles Martin,18049517,0,0
Ergonomi Design Gruppen,18049547,0,0
"Howard & Schaffer, Inc.",18049553,0,0
Charles Le Brun,18049565,59097680,195487
Pierre Lescot,18049569,95686228,0
Jean Goujon,18049571,14928414,0
Marguerite Zorach,18049573,69852805,3082370
The Educational Alliance,18049575,0,0
Les Amis de la Dentelle,18049577,0,0
Albert Flanagan,18049587,0,0
Jacques Ignace Hittorff,18049591,71399796,2245401
Tetsuji Kawamura,18049619,0,0
Advisory Council,18049621,0,0
Henry Bosch Company,18049625,0,0
Lightbown Aspinall Mill,18049631,0,0
William E. Lescaze,18049639,0,0
Christian Engelbrecht,18049651,19984634,0
Johann Cyriak Hackhofer,18049653,62340323,0
Christina Malman,18049679,0,0
Jeffrey Keedy,18049683,0,0
British General Post Office,18049689,0,0
D. Cerato,18049713,0,0
D. Danieletti,18049715,0,0
King Features Production,18049719,0,0
Apple Films,18049721,0,0
Radius,18049729,0,0
Erphila,18049737,0,0
American Airlines,18049749,0,0
Hamilton Bell and Co.,18049751,0,0
Carstens-Graefenroda,18049763,0,0
Albrecht Dürer,18049765,54146999,2402
Sarah Campbell,18049769,173188063,0
Susan Collier,18049771,0,0
Collier Campbell,18049773,0,0
Gordon,18049793,69070194,210968
Ferdinand Favre Petitpierre & Cie,18049795,0,0
Mrs. Edward D. Brandegee,18049797,0,0
Benjamin Thompson,18049809,84815521,174311
Tommi Parzinger,18049811,173510887,0
Tupperware Corporation,18049819,0,0
Zue Martin,18049829,96014804,0
Annaburg,18049831,0,0
Velten Vordamm,18049833,0,0
Georgenthal,18049837,0,0
Karlsruhe,18049839,0,0
Reisner and Urbahn,18049843,0,0
Edward J. Wormley,18049845,0,0
Dunbar Furniture Co.,18049847,0,0
Maija Isola,18049849,0,0
Jamet,18049853,0,0
Peter Chang,18049861,0,0
Jeremias Wolff,18049865,61818544,0
Jann Church,18049873,0,0
Thomas de Thomon (Jean-François Thomas),18049875,0,0
Dubey et Comp.,18049895,0,0
Harvey Smith,18049985,95696163,0
Bannister Hall Printworks,18049991,0,0
"Warner, Sillet & Ramm",18050005,0,0
George Nakashima,18050011,109121023,1820546
James Hazen Hyde,18050013,0,0
Charles Meynier,18050015,74633677,0
Auburn Fabrics Inc.,18050029,0,0
Jean-Robert Ango,18050031,95731345,0
Anne Vallayer-Coster,18050033,12576877,17910084
Augustus Saint-Gaudens,18050035,54944558,766195
Malfeson,18050039,0,0
Schaar,18050041,84230892,0
Alexandre Buquet,18050043,0,0
Charles Swainson,18050045,0,0
Sven Markelius,18050049,32796377,3569986
Kenneth Snelson,18050065,95723646,874862
Ray Eames,18050087,15576677,0
Horace Vernet,18050095,22149840,330963
Gabriel Lemonier,18050097,0,0
Cholet,18050099,0,0
A. Henry,18050101,4997359,1097951
Delmes,18050103,96172365,0
Carol Summers,18050113,40176134,0
Judith Brown,18050115,0,0
Julio Gausch,18050117,0,0
Lenore Asbury,18050121,0,0
"Curvware, Inc.",18050129,0,0
Alessi,18050137,134191100,0
John Oster Manufacturing Company,18050147,0,0
Paul Lobel,18050151,0,0
Bruce Hannah,18050163,95832055,0
Laurens et Cie a Villefrance,18050173,0,0
Hoover,18050183,0,0
Seidel & Naumann,18050185,0,0
George T. Scharfenberg,18050187,0,0
Hans Gugelot,18050191,3268609,0
Gerd Alfred Muller,18050193,0,0
Peter Bemis,18050195,0,0
Johann Backhausen & Sohne,18050225,0,0
Mathilde Flogl,18050231,85891886,0
Kimbel & Cabus,18050237,0,0
