count_objects,id,name,superseded_by,supersedes,url
1,35518949,Sarong (kain songket),0,0,http://collection.cooperhewitt.org/types/35518949/
3,35518939,Head cloth (kain kepala),0,0,http://collection.cooperhewitt.org/types/35518939/
1,35518951,Man's wrapper (hinggi),0,0,http://collection.cooperhewitt.org/types/35518951/
1,35518901,Circle,0,0,http://collection.cooperhewitt.org/types/35518901/
1,35518795,Collar samples,0,0,http://collection.cooperhewitt.org/types/35518795/
1,35520595,Jewelry suite,0,0,http://collection.cooperhewitt.org/types/35520595/
1,35520041,Expanding bookend,0,0,http://collection.cooperhewitt.org/types/35520041/
1,35519183,Sample for a window blind,0,0,http://collection.cooperhewitt.org/types/35519183/
1,35519117,Altar Set,0,0,http://collection.cooperhewitt.org/types/35519117/
1,35519303,Gauze,0,0,http://collection.cooperhewitt.org/types/35519303/
1,35519371,Robe (attush),0,0,http://collection.cooperhewitt.org/types/35519371/
1,35519353,Long sarong,0,0,http://collection.cooperhewitt.org/types/35519353/
1,35519311,Ship cloth (palepai),0,0,http://collection.cooperhewitt.org/types/35519311/
1,35519249,Shoulder cloth (selendang),0,0,http://collection.cooperhewitt.org/types/35519249/
1,35519239,Padlock and key,0,0,http://collection.cooperhewitt.org/types/35519239/
1,35519213,Ceremonial cloth (kamben geringsing),0,0,http://collection.cooperhewitt.org/types/35519213/
1,35519237,"Lock, hasp, key",0,0,http://collection.cooperhewitt.org/types/35519237/
2,35519209,Long sarong (kain panjang),0,0,http://collection.cooperhewitt.org/types/35519209/
1,35518889,"Stereograph: Group, ""Uncle Toby and Widow Madam""",0,0,http://collection.cooperhewitt.org/types/35518889/
1,35518803,Tapes,0,0,http://collection.cooperhewitt.org/types/35518803/
1,35518893,Stereograph: Lover's leap on the French Broad River,0,0,http://collection.cooperhewitt.org/types/35518893/
1,35518897,Stereograph: French Broad River,0,0,http://collection.cooperhewitt.org/types/35518897/
1,35518885,"Stereograph: Interior of Alcazar Palace, Seville, Spain",0,0,http://collection.cooperhewitt.org/types/35518885/
1,35518895,"Stereograph: View on the French Broad River, near Warm Springs",0,0,http://collection.cooperhewitt.org/types/35518895/
1,35518685,Rank badge (buzi),0,0,http://collection.cooperhewitt.org/types/35518685/
1,35520359,Model of hyperbolic space,0,0,http://collection.cooperhewitt.org/types/35520359/
1,35520311,Travel iron,0,0,http://collection.cooperhewitt.org/types/35520311/
1,35519933,see 1991-89-22-a,0,0,http://collection.cooperhewitt.org/types/35519933/
1,35519915,Cocktail shaker and stirer,0,0,http://collection.cooperhewitt.org/types/35519915/
1,35519919,Butter dish with fork,0,0,http://collection.cooperhewitt.org/types/35519919/
1,35519997,Figure of a poodle,0,0,http://collection.cooperhewitt.org/types/35519997/
1,35519923,Cocktail ball and tray,0,0,http://collection.cooperhewitt.org/types/35519923/
1,35519911,Pitcher with lid,0,0,http://collection.cooperhewitt.org/types/35519911/
1,35519909,Ice bowl and tongs,0,0,http://collection.cooperhewitt.org/types/35519909/
1,35519641,Squares,0,0,http://collection.cooperhewitt.org/types/35519641/
1,35519537,Steel display kit,0,0,http://collection.cooperhewitt.org/types/35519537/
1,35520987,Software and source code,0,0,http://collection.cooperhewitt.org/types/35520987/
3,51866125,Escape map,0,0,http://collection.cooperhewitt.org/types/51866125/
4,51866563,Stationary,0,0,http://collection.cooperhewitt.org/types/51866563/
1,51865831,Figure and Fragment,0,0,http://collection.cooperhewitt.org/types/51865831/
1,51865827,Chair seat covers,0,0,http://collection.cooperhewitt.org/types/51865827/
1,51865843,Patchwork quilt,0,0,http://collection.cooperhewitt.org/types/51865843/
1,51865581,"Insense burner, dog",0,0,http://collection.cooperhewitt.org/types/51865581/
1,51865597,Water jug,0,0,http://collection.cooperhewitt.org/types/51865597/
1,51865603,Stove parts,0,0,http://collection.cooperhewitt.org/types/51865603/
1,51865607,"stove pipes, top and bottom",0,0,http://collection.cooperhewitt.org/types/51865607/
1,51865601,Stove with cover,0,0,http://collection.cooperhewitt.org/types/51865601/
2,51865635,Border for table mat,0,0,http://collection.cooperhewitt.org/types/51865635/
1,51865783,Stole fragments,0,0,http://collection.cooperhewitt.org/types/51865783/
1,51865719,Cockade fan,0,0,http://collection.cooperhewitt.org/types/51865719/
1,35456575,Iron with accessories and box,0,0,http://collection.cooperhewitt.org/types/35456575/
1,35456599,"Textil1-439
e",0,0,http://collection.cooperhewitt.org/types/35456599/
1,35460583,Model of a Carriage,0,0,http://collection.cooperhewitt.org/types/35460583/
1,35460557,Model Birdhouse,0,0,http://collection.cooperhewitt.org/types/35460557/
1,35460543,Bird house model,0,0,http://collection.cooperhewitt.org/types/35460543/
1,35460627,Shallow Bowl,0,0,http://collection.cooperhewitt.org/types/35460627/
1,35459941,Child's kimono,0,0,http://collection.cooperhewitt.org/types/35459941/
1,35459983,Tea cloth (fukusa),0,0,http://collection.cooperhewitt.org/types/35459983/
6,35459949,Lace pattern,0,0,http://collection.cooperhewitt.org/types/35459949/
1,35459989,Unfinished handkerchief,0,0,http://collection.cooperhewitt.org/types/35459989/
1,35459987,Book of lace samples,0,0,http://collection.cooperhewitt.org/types/35459987/
2,35459905,Wood engraving. Vignette,0,0,http://collection.cooperhewitt.org/types/35459905/
1,35459997,Machine made tape for tape lace,0,0,http://collection.cooperhewitt.org/types/35459997/
1,35459979,Lamp Shade and Base,0,0,http://collection.cooperhewitt.org/types/35459979/
3,35459951,Lace pattern with lace attached,0,0,http://collection.cooperhewitt.org/types/35459951/
1,35459995,"Basket, lid, dish",0,0,http://collection.cooperhewitt.org/types/35459995/
3,35459935,Cap fragment,0,0,http://collection.cooperhewitt.org/types/35459935/
2,35460851,Digital animation,0,0,http://collection.cooperhewitt.org/types/35460851/
3,35460809,USB flash drive,0,0,http://collection.cooperhewitt.org/types/35460809/
1,35457105,Chairback,0,0,http://collection.cooperhewitt.org/types/35457105/
1,35457107,Prototype for a domestic space heater,0,0,http://collection.cooperhewitt.org/types/35457107/
1,35474833,"Lid (e) and two-part spout (f,g) of hot water kettle/urn (b)",0,0,http://collection.cooperhewitt.org/types/35474833/
1,35474815,Nurse's jacket and pants,0,0,http://collection.cooperhewitt.org/types/35474815/
1,35474817,Boots for nurses uniform,0,0,http://collection.cooperhewitt.org/types/35474817/
1,35474819,Woman's short robe,0,0,http://collection.cooperhewitt.org/types/35474819/
5,35474813,Unfinished Sampler,0,0,http://collection.cooperhewitt.org/types/35474813/
1,35474811,Woman's short coat,0,0,http://collection.cooperhewitt.org/types/35474811/
1,35474809,Woman's gown,0,0,http://collection.cooperhewitt.org/types/35474809/
1,35456759,Gatefold LP Packaging,0,0,http://collection.cooperhewitt.org/types/35456759/
1,35456707,Baby carrier (mei tai),0,0,http://collection.cooperhewitt.org/types/35456707/
1,35456799,Task light,0,0,http://collection.cooperhewitt.org/types/35456799/
1,35456383,Pen tray and pen,0,0,http://collection.cooperhewitt.org/types/35456383/
1,35456321,Man's suit coat,0,0,http://collection.cooperhewitt.org/types/35456321/
1,35456393,Woven picture,0,0,http://collection.cooperhewitt.org/types/35456393/
1,35456325,Child's stomacher,0,0,http://collection.cooperhewitt.org/types/35456325/
1,35456313,Figure of Abraham Lincoln,0,0,http://collection.cooperhewitt.org/types/35456313/
1,35456263,Dress yoke,0,0,http://collection.cooperhewitt.org/types/35456263/
1,35456233,Hot milk jug,0,0,http://collection.cooperhewitt.org/types/35456233/
1,35456225,Border for handkerchief,0,0,http://collection.cooperhewitt.org/types/35456225/
1,35456219,Fragment and ornaments,0,0,http://collection.cooperhewitt.org/types/35456219/
1,35459875,Chocolate cup and saucer,0,0,http://collection.cooperhewitt.org/types/35459875/
1,35459863,Swatch book,0,0,http://collection.cooperhewitt.org/types/35459863/
24,35459887,Wood engraving. Vignette.,0,0,http://collection.cooperhewitt.org/types/35459887/
1,35459867,Bed hangings and coverlet,0,0,http://collection.cooperhewitt.org/types/35459867/
1,35459873,Girdle fragment,0,0,http://collection.cooperhewitt.org/types/35459873/
2,35459893,"Wood engraving, vignette",0,0,http://collection.cooperhewitt.org/types/35459893/
1,35459879,Chocolate pot and cover,0,0,http://collection.cooperhewitt.org/types/35459879/
2,35459877,Figure of a dog,0,0,http://collection.cooperhewitt.org/types/35459877/
1,35459871,Pring,0,0,http://collection.cooperhewitt.org/types/35459871/
1,35459885,Covering for a chair seat,0,0,http://collection.cooperhewitt.org/types/35459885/
1,35456467,Lock with backplate,0,0,http://collection.cooperhewitt.org/types/35456467/
1,35456419,Border &,0,0,http://collection.cooperhewitt.org/types/35456419/
1,35456405,Waistcoat pockets,0,0,http://collection.cooperhewitt.org/types/35456405/
1,68515141,Man's robe,0,0,http://collection.cooperhewitt.org/types/68515141/
1,68515115,Bag face or cover,0,0,http://collection.cooperhewitt.org/types/68515115/
1,68515117,Table frontal,0,0,http://collection.cooperhewitt.org/types/68515117/
1,68515105,Under kimono,0,0,http://collection.cooperhewitt.org/types/68515105/
1,68515135,Woman's short jacket,0,0,http://collection.cooperhewitt.org/types/68515135/
1,68515075,Portrait miniature of a gentleman mounted on a box,0,0,http://collection.cooperhewitt.org/types/68515075/
2,68515061,Missal (liturgical book),0,0,http://collection.cooperhewitt.org/types/68515061/
1,0,Pier tables,0,0,http://collection.cooperhewitt.org/types/0/
1,51585655,"Set of collar, fichu and others",0,0,http://collection.cooperhewitt.org/types/51585655/
3,51585083,Ecuelle and lid,0,0,http://collection.cooperhewitt.org/types/51585083/
1,51585081,Pull - rosettes (1 of 2),0,0,http://collection.cooperhewitt.org/types/51585081/
1,51585073,Sauce boat with lid and tray,0,0,http://collection.cooperhewitt.org/types/51585073/
1,51585091,Drinking cup (Skyphos),0,0,http://collection.cooperhewitt.org/types/51585091/
1,51585069,Hanging wall font and frame,0,0,http://collection.cooperhewitt.org/types/51585069/
2,51588879,Birdhouse model,0,0,http://collection.cooperhewitt.org/types/51588879/
1,51588809,"Graphics tablet, stylus, stylus holder",0,0,http://collection.cooperhewitt.org/types/51588809/
1,51588431,"pedestal for ""America""  figure:  1960-1-44b",0,0,http://collection.cooperhewitt.org/types/51588431/
1,51588433,porcelain head fragment for 1960-1-44 b,0,0,http://collection.cooperhewitt.org/types/51588433/
5,51587157,Armchair and cushion,0,0,http://collection.cooperhewitt.org/types/51587157/
1,51587171,Garniture case and urns,0,0,http://collection.cooperhewitt.org/types/51587171/
26,51587161,Jar and lid,0,0,http://collection.cooperhewitt.org/types/51587161/
1,51588593,Footed vase,0,0,http://collection.cooperhewitt.org/types/51588593/
2,51587663,Ice bucket and lid,0,0,http://collection.cooperhewitt.org/types/51587663/
1,51587681,Double-handled vase,0,0,http://collection.cooperhewitt.org/types/51587681/
1,51587673,"Bratina, stand and tcharkas",0,0,http://collection.cooperhewitt.org/types/51587673/
1,51587697,Infuser and lid,0,0,http://collection.cooperhewitt.org/types/51587697/
1,51587639,"Frame, case and photograph",0,0,http://collection.cooperhewitt.org/types/51587639/
1,51587679,Scenic plaque,0,0,http://collection.cooperhewitt.org/types/51587679/
1,51586231,Dish with lid,0,0,http://collection.cooperhewitt.org/types/51586231/
1,51586267,Walking stick handle,0,0,http://collection.cooperhewitt.org/types/51586267/
1,51586203,Platter and stand,0,0,http://collection.cooperhewitt.org/types/51586203/
2,51586205,Frame and photograph,0,0,http://collection.cooperhewitt.org/types/51586205/
1,51586277,Pair of salvers,0,0,http://collection.cooperhewitt.org/types/51586277/
1,51586271,Creamer and lid,0,0,http://collection.cooperhewitt.org/types/51586271/
1,51586213,Kettle and lid on stand with lamp and lid,0,0,http://collection.cooperhewitt.org/types/51586213/
1,51588055,"Iron, steam attachment, base",0,0,http://collection.cooperhewitt.org/types/51588055/
1,51588059,Inkwell and penholder,0,0,http://collection.cooperhewitt.org/types/51588059/
1,51588075,Perpetual calendar,0,0,http://collection.cooperhewitt.org/types/51588075/
1,51588021,Water pitcher with lid,0,0,http://collection.cooperhewitt.org/types/51588021/
1,51588067,Sauna stool,0,0,http://collection.cooperhewitt.org/types/51588067/
1,51588015,Dining chair,0,0,http://collection.cooperhewitt.org/types/51588015/
1,51588029,Prototype for wrist computer,0,0,http://collection.cooperhewitt.org/types/51588029/
1,51588025,Roasting pan and lid,0,0,http://collection.cooperhewitt.org/types/51588025/
1,51588023,Water pitcher and lid,0,0,http://collection.cooperhewitt.org/types/51588023/
1,51588011,Salt caster and backplate,0,0,http://collection.cooperhewitt.org/types/51588011/
1,51585325,Dish and ladle,0,0,http://collection.cooperhewitt.org/types/51585325/
1,51585319,"Tureen, lid, and stand",0,0,http://collection.cooperhewitt.org/types/51585319/
1,51585313,Bulb pot and lid,0,0,http://collection.cooperhewitt.org/types/51585313/
1,51585323,Wine glass rinser,0,0,http://collection.cooperhewitt.org/types/51585323/
1,51510661,Figure of a dancer,0,0,http://collection.cooperhewitt.org/types/51510661/
1,51586183,Bonbon dish,0,0,http://collection.cooperhewitt.org/types/51586183/
1,51586189,Panel and frame,0,0,http://collection.cooperhewitt.org/types/51586189/
1,51586145,Jug and lid,0,0,http://collection.cooperhewitt.org/types/51586145/
1,51586197,"Custard cup, lid, and saucer",0,0,http://collection.cooperhewitt.org/types/51586197/
1,51586143,Ciborium with lid,0,0,http://collection.cooperhewitt.org/types/51586143/
1,51586179,Lock and hinge,0,0,http://collection.cooperhewitt.org/types/51586179/
1,51586177,Architect's table,0,0,http://collection.cooperhewitt.org/types/51586177/
2,51586199,"Sugar bowl, lid, and tray",0,0,http://collection.cooperhewitt.org/types/51586199/
1,51586331,Standing cup and lid,0,0,http://collection.cooperhewitt.org/types/51586331/
1,51586385,Figure and lid,0,0,http://collection.cooperhewitt.org/types/51586385/
1,51586369,Table clock,0,0,http://collection.cooperhewitt.org/types/51586369/
1,51586361,Pair of tea caddies with lids,0,0,http://collection.cooperhewitt.org/types/51586361/
1,51587531,Cocktail shaker with lid,0,0,http://collection.cooperhewitt.org/types/51587531/
1,51587549,"Lock with backplate, key",0,0,http://collection.cooperhewitt.org/types/51587549/
1,51587521,Shellwork bouquet (coquillage),0,0,http://collection.cooperhewitt.org/types/51587521/
3,51587545,Casserole and lid,0,0,http://collection.cooperhewitt.org/types/51587545/
2,51587539,Alarm clock,0,0,http://collection.cooperhewitt.org/types/51587539/
2,51587551,Inkwell and stand,0,0,http://collection.cooperhewitt.org/types/51587551/
6,51587291,Wine rinser,0,0,http://collection.cooperhewitt.org/types/51587291/
1,51587269,Pair of tables,0,0,http://collection.cooperhewitt.org/types/51587269/
1,51585213,"Cope, hood and orphrey",0,0,http://collection.cooperhewitt.org/types/51585213/
1,51588625,Rum flacon with stopper,0,0,http://collection.cooperhewitt.org/types/51588625/
133,51589549,Katagami,0,0,http://collection.cooperhewitt.org/types/51589549/
1,51589567,Humidifier,0,0,http://collection.cooperhewitt.org/types/51589567/
1,51588753,Prototype for domestic space heater,0,0,http://collection.cooperhewitt.org/types/51588753/
1,51588791,Pair of gates,0,0,http://collection.cooperhewitt.org/types/51588791/
1,51586431,Lotus-shaped cup,0,0,http://collection.cooperhewitt.org/types/51586431/
1,51587467,Pair of stacking side chairs,0,0,http://collection.cooperhewitt.org/types/51587467/
1,51587465,Desk scissors,0,0,http://collection.cooperhewitt.org/types/51587465/
1,51587439,Five lamp shades,0,0,http://collection.cooperhewitt.org/types/51587439/
1,51587755,Pencil set case,0,0,http://collection.cooperhewitt.org/types/51587755/
1,51587741,Typewriter and case,0,0,http://collection.cooperhewitt.org/types/51587741/
1,51587749,"Teapot, infuser and lid",0,0,http://collection.cooperhewitt.org/types/51587749/
1,51587733,Posset pot and lid,0,0,http://collection.cooperhewitt.org/types/51587733/
1,51587729,Marriage plate,0,0,http://collection.cooperhewitt.org/types/51587729/
2,51587717,Scent flask and cap,0,0,http://collection.cooperhewitt.org/types/51587717/
1,51587705,Dish with lid and stand,0,0,http://collection.cooperhewitt.org/types/51587705/
1,51587743,Turntable and receiver,0,0,http://collection.cooperhewitt.org/types/51587743/
1,51587713,Open salt,0,0,http://collection.cooperhewitt.org/types/51587713/
2,51587723,Salt stand,0,0,http://collection.cooperhewitt.org/types/51587723/
1,51586763,Pair of capstands,0,0,http://collection.cooperhewitt.org/types/51586763/
1,51588941,Wall-mounted CD player,0,0,http://collection.cooperhewitt.org/types/51588941/
1,51585155,Man's suit trousers,0,0,http://collection.cooperhewitt.org/types/51585155/
1,51585157,Purse (kin-chaku) with pendant (ivory netsuke) and cord fastener,0,0,http://collection.cooperhewitt.org/types/51585157/
2,51585173,Box and lid with portrait,0,0,http://collection.cooperhewitt.org/types/51585173/
4,51585193,Milk jug and lid,0,0,http://collection.cooperhewitt.org/types/51585193/
7,51585115,Dish and lid,0,0,http://collection.cooperhewitt.org/types/51585115/
2,51585117,Tureen and lid,0,0,http://collection.cooperhewitt.org/types/51585117/
2,51585143,Sleeve flounce,0,0,http://collection.cooperhewitt.org/types/51585143/
1,51585151,Horse trappings,0,0,http://collection.cooperhewitt.org/types/51585151/
1,51585171,Box with portrait,0,0,http://collection.cooperhewitt.org/types/51585171/
1,51585137,Candlestick and drip pan,0,0,http://collection.cooperhewitt.org/types/51585137/
2,51585153,Tea caddy and lid,0,0,http://collection.cooperhewitt.org/types/51585153/
1,51585161,Inkwell stand and lid,0,0,http://collection.cooperhewitt.org/types/51585161/
1,51589065,salt and pepper shaker,0,0,http://collection.cooperhewitt.org/types/51589065/
1,51551277,Sundial and compass,0,0,http://collection.cooperhewitt.org/types/51551277/
1,51588139,Office chair,0,0,http://collection.cooperhewitt.org/types/51588139/
1,51588151,Jeweled belt,0,0,http://collection.cooperhewitt.org/types/51588151/
1,51588101,Demi-tasse spoon,0,0,http://collection.cooperhewitt.org/types/51588101/
1,51588191,Nut dish and lid,0,0,http://collection.cooperhewitt.org/types/51588191/
2,35294655,"surface - colorant, length and colorways",0,0,http://collection.cooperhewitt.org/types/35294655/
1,35294659,"surface - colorant, colorways",0,0,http://collection.cooperhewitt.org/types/35294659/
2,35294641,Cups/bowls,0,0,http://collection.cooperhewitt.org/types/35294641/
1,35294683,Grater,0,0,http://collection.cooperhewitt.org/types/35294683/
1,35294675,one-eighth teaspoon,0,0,http://collection.cooperhewitt.org/types/35294675/
2,35294663,pie server,0,0,http://collection.cooperhewitt.org/types/35294663/
1,35294631,Textile and samples,0,0,http://collection.cooperhewitt.org/types/35294631/
1,35294657,"surface - colorant, sample",0,0,http://collection.cooperhewitt.org/types/35294657/
7,35294649,Chair model,0,0,http://collection.cooperhewitt.org/types/35294649/
1,35294633,Textile and sample,0,0,http://collection.cooperhewitt.org/types/35294633/
1,35294689,Swatch cards,0,0,http://collection.cooperhewitt.org/types/35294689/
1,35294687,Cheese plane,0,0,http://collection.cooperhewitt.org/types/35294687/
1,35294681,melon baller,0,0,http://collection.cooperhewitt.org/types/35294681/
1,35294621,Chair pads,0,0,http://collection.cooperhewitt.org/types/35294621/
1,35294667,Corer,0,0,http://collection.cooperhewitt.org/types/35294667/
1,35294673,garlic press,0,0,http://collection.cooperhewitt.org/types/35294673/
1,35294603,Coat rack prototype,0,0,http://collection.cooperhewitt.org/types/35294603/
14,35294615,handmade paper,0,0,http://collection.cooperhewitt.org/types/35294615/
1,35294629,Lengths,0,0,http://collection.cooperhewitt.org/types/35294629/
1,35294617,"Poster, movie",0,0,http://collection.cooperhewitt.org/types/35294617/
1,35294645,"Fork, knife, spoon and case",0,0,http://collection.cooperhewitt.org/types/35294645/
1,35294665,slotted spoon,0,0,http://collection.cooperhewitt.org/types/35294665/
10,35294619,Print/ephemera,0,0,http://collection.cooperhewitt.org/types/35294619/
383,35294605,Shopping bag,0,0,http://collection.cooperhewitt.org/types/35294605/
14,35294639,Cup/bowl,0,0,http://collection.cooperhewitt.org/types/35294639/
1,35294677,lemon zester,0,0,http://collection.cooperhewitt.org/types/35294677/
1,35294647,Server,0,0,http://collection.cooperhewitt.org/types/35294647/
1,35294651,poodle,0,0,http://collection.cooperhewitt.org/types/35294651/
1,35294671,Spaghetti server,0,0,http://collection.cooperhewitt.org/types/35294671/
1,35294685,pizza wheel,0,0,http://collection.cooperhewitt.org/types/35294685/
1,35294695,Picnic cloth,0,0,http://collection.cooperhewitt.org/types/35294695/
1,35294601,Portable phonograph and case,0,0,http://collection.cooperhewitt.org/types/35294601/
1,35294613,Tea kettle on stand,0,0,http://collection.cooperhewitt.org/types/35294613/
1,35294653,burner,0,0,http://collection.cooperhewitt.org/types/35294653/
1,35294635,Teapot with lid,0,0,http://collection.cooperhewitt.org/types/35294635/
1,35294691,Swatch card,0,0,http://collection.cooperhewitt.org/types/35294691/
1,35294669,skimmer,0,0,http://collection.cooperhewitt.org/types/35294669/
2,35294611,cut paper object,0,0,http://collection.cooperhewitt.org/types/35294611/
1,35294699,model for screen,0,0,http://collection.cooperhewitt.org/types/35294699/
1,35294609,double cloth plus jacquard tex,0,0,http://collection.cooperhewitt.org/types/35294609/
4,35267455,Coffee pot and cover,0,0,http://collection.cooperhewitt.org/types/35267455/
2,35267441,pair of candlesticks,0,0,http://collection.cooperhewitt.org/types/35267441/
1,35267421,object?,0,0,http://collection.cooperhewitt.org/types/35267421/
1,35267467,Urn and cover,0,0,http://collection.cooperhewitt.org/types/35267467/
46,35267417,Buttons,0,0,http://collection.cooperhewitt.org/types/35267417/
1,35267439,can,0,0,http://collection.cooperhewitt.org/types/35267439/
2,35267447,Egg warming rack,0,0,http://collection.cooperhewitt.org/types/35267447/
1,35267437,Coffeepot and stand,0,0,http://collection.cooperhewitt.org/types/35267437/
4,35270321,Pocket book,0,0,http://collection.cooperhewitt.org/types/35270321/
2,35270393,fish hook,0,0,http://collection.cooperhewitt.org/types/35270393/
13,35270365,Mat,0,0,http://collection.cooperhewitt.org/types/35270365/
1,35270305,cartouche,0,0,http://collection.cooperhewitt.org/types/35270305/
1,35270385,tinsel,0,0,http://collection.cooperhewitt.org/types/35270385/
1,35270335,Monoprint,0,0,http://collection.cooperhewitt.org/types/35270335/
1,35270311,lace study cards,0,0,http://collection.cooperhewitt.org/types/35270311/
1,35298241,Sidewall with border,0,0,http://collection.cooperhewitt.org/types/35298241/
1,35298267,Computer with keyboard and mouse,0,0,http://collection.cooperhewitt.org/types/35298267/
1,35298203,glasses,0,0,http://collection.cooperhewitt.org/types/35298203/
1,35298293,Decanter with stopper,0,0,http://collection.cooperhewitt.org/types/35298293/
2,35298245,Booklet cover sheet,0,0,http://collection.cooperhewitt.org/types/35298245/
1,35298265,Decorative papers,0,0,http://collection.cooperhewitt.org/types/35298265/
1,35298205,manuscript of calligraphy,0,0,http://collection.cooperhewitt.org/types/35298205/
1,35298211,autographed manuscript,0,0,http://collection.cooperhewitt.org/types/35298211/
1,35298209,calllgraphy,0,0,http://collection.cooperhewitt.org/types/35298209/
2,35298983,Calendar page,0,0,http://collection.cooperhewitt.org/types/35298983/
1,35298975,magazine page proof,0,0,http://collection.cooperhewitt.org/types/35298975/
4,35298987,Ex libris label,0,0,http://collection.cooperhewitt.org/types/35298987/
1,35298965,curtain fragment,0,0,http://collection.cooperhewitt.org/types/35298965/
3,35298977,Magazine page,0,0,http://collection.cooperhewitt.org/types/35298977/
3,35285659,Punch ladle,0,0,http://collection.cooperhewitt.org/types/35285659/
1,35285641,Bobbin lace: valencienne cuff,0,0,http://collection.cooperhewitt.org/types/35285641/
1,35285667,Garment for a religious statue,0,0,http://collection.cooperhewitt.org/types/35285667/
1,35285673,monstrance,0,0,http://collection.cooperhewitt.org/types/35285673/
1,35285645,Suit coat,0,0,http://collection.cooperhewitt.org/types/35285645/
1,35285665,Teapot and tray,0,0,http://collection.cooperhewitt.org/types/35285665/
6,35285619,Sugar tongs,0,0,http://collection.cooperhewitt.org/types/35285619/
7,35285639,Edge lace,0,0,http://collection.cooperhewitt.org/types/35285639/
5,35285647,Bobbin lace:valencienne ground,0,0,http://collection.cooperhewitt.org/types/35285647/
4,35285637,Bobbin lace: peasant/20th c.,0,0,http://collection.cooperhewitt.org/types/35285637/
1,35285635,Suit waistcoat,0,0,http://collection.cooperhewitt.org/types/35285635/
1,35267779,shoes,0,0,http://collection.cooperhewitt.org/types/35267779/
25,35255305,portrait,0,0,http://collection.cooperhewitt.org/types/35255305/
2,35255301,Accessory,0,0,http://collection.cooperhewitt.org/types/35255301/
92,35255167,Bobbin lace,0,0,http://collection.cooperhewitt.org/types/35255167/
73,35255127,Edging,0,0,http://collection.cooperhewitt.org/types/35255127/
48,35255171,Table cover,0,0,http://collection.cooperhewitt.org/types/35255171/
21,35255111,Border fragment,0,0,http://collection.cooperhewitt.org/types/35255111/
4,35294359,Perfume bottle and lid,0,0,http://collection.cooperhewitt.org/types/35294359/
2,35294341,"backplate, salt caster",0,0,http://collection.cooperhewitt.org/types/35294341/
1,35294383,expanding ice gripper,0,0,http://collection.cooperhewitt.org/types/35294383/
1,35294375,Trowel,0,0,http://collection.cooperhewitt.org/types/35294375/
6,35294363,T-shirt,0,0,http://collection.cooperhewitt.org/types/35294363/
1,35294331,"shield, bulb",0,0,http://collection.cooperhewitt.org/types/35294331/
1,35294357,Textile with swatch,0,0,http://collection.cooperhewitt.org/types/35294357/
1,35294349,gauze weave,0,0,http://collection.cooperhewitt.org/types/35294349/
1,35294333,"Lamp, transformer",0,0,http://collection.cooperhewitt.org/types/35294333/
1,35294389,shoulder slide,0,0,http://collection.cooperhewitt.org/types/35294389/
1,35294387,radio housing,0,0,http://collection.cooperhewitt.org/types/35294387/
1,35294381,ice grip,0,0,http://collection.cooperhewitt.org/types/35294381/
4,35294321,salt shaker,0,0,http://collection.cooperhewitt.org/types/35294321/
1,35294367,Tool case,0,0,http://collection.cooperhewitt.org/types/35294367/
9,35294303,Sample plate,0,0,http://collection.cooperhewitt.org/types/35294303/
9,35294393,braquette frame,0,0,http://collection.cooperhewitt.org/types/35294393/
58,35294327,Embroidery form,0,0,http://collection.cooperhewitt.org/types/35294327/
1,35294315,Tray mounted in frame,0,0,http://collection.cooperhewitt.org/types/35294315/
1,35294317,Kettle and stand,0,0,http://collection.cooperhewitt.org/types/35294317/
1,35294345,Double cloth,0,0,http://collection.cooperhewitt.org/types/35294345/
1,35294325,"Bottle, lid, and string",0,0,http://collection.cooperhewitt.org/types/35294325/
2,35294365,Watering can,0,0,http://collection.cooperhewitt.org/types/35294365/
1,35294305,Crochet needle case,0,0,http://collection.cooperhewitt.org/types/35294305/
1,35294307,Eyeglass case,0,0,http://collection.cooperhewitt.org/types/35294307/
6,35294397,Bottle opener,0,0,http://collection.cooperhewitt.org/types/35294397/
1,35294339,sugar caster with backplate,0,0,http://collection.cooperhewitt.org/types/35294339/
1,35294343,Gravy boat and cover,0,0,http://collection.cooperhewitt.org/types/35294343/
1,35294379,Baseball hat,0,0,http://collection.cooperhewitt.org/types/35294379/
1,35294377,Pruning shears,0,0,http://collection.cooperhewitt.org/types/35294377/
2,35294347,Dessert knife,0,0,http://collection.cooperhewitt.org/types/35294347/
1,35294351,Clamp & melt out fabric,0,0,http://collection.cooperhewitt.org/types/35294351/
8,35294371,Planter,0,0,http://collection.cooperhewitt.org/types/35294371/
1,35294385,wooden end,0,0,http://collection.cooperhewitt.org/types/35294385/
1,35294395,ski-climbers,0,0,http://collection.cooperhewitt.org/types/35294395/
1,35294313,folding dining table & benches,0,0,http://collection.cooperhewitt.org/types/35294313/
1,35294323,"valet with hangers, pole, disk, and rod.",0,0,http://collection.cooperhewitt.org/types/35294323/
1,35294353,Trade catalog,0,0,http://collection.cooperhewitt.org/types/35294353/
4,35294335,Pepper caster and backplate,0,0,http://collection.cooperhewitt.org/types/35294335/
1,35294369,Tool holder,0,0,http://collection.cooperhewitt.org/types/35294369/
1,35294311,thread spool,0,0,http://collection.cooperhewitt.org/types/35294311/
1,35294361,"Teapot, cover, and cup",0,0,http://collection.cooperhewitt.org/types/35294361/
